election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_노동당,party_신자유민주연합,party_우리공화당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_노동당,ratio_신자유민주연합,ratio_우리공화당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
20대대통령선거,대구광역시,수성구,20220309,1,349945,285537,283374,2163,59379,216064,132,37.0,89,385,57,88,7143,수성구,대한민국,0.20954286561222976,0.7624693867468434,0.00046581549471722884,0.00013056949473134444,0.00031407256840782855,0.001358628526258584,0.00020114759999153062,0.0003105436631448192,0.025206970293675496,2022,22060,수성구,402458,194837,207621,31039,46327,46145,39880,66657,74186,55496,29992,15219,1965,49777,281246,71435,0.1146579270383493,0.0990910852809485,0.1656247359972966,0.1843322781507635,0.1378926496677914,0.1172196850354571,0.1774967822729328,0.6988207465126796,0.515882402635803,2022
20대대통령선거,대구광역시,중구,20220309,1,65964,51325,50818,507,10913,38297,42,21.0,17,99,8,26,1395,중구,대한민국,0.21474674327994017,0.7536109252627022,0.0008264788067220277,0.00041323940336101384,0.00033452713605415404,0.0019481286158447794,0.00015742453461371956,0.0005116297374945885,0.027450903223267348,2022,22010,중구,77512,37059,40453,6074,5161,11678,11746,11082,11337,10204,6928,3459,427,8085,53869,15558,0.1506605428836825,0.1515378264010733,0.1429714108783156,0.1462612240685313,0.131644132521416,0.1395138817215399,0.200717308287749,0.6949762617401176,0.5218933842501806,2022
20대대통령선거,대전광역시,대덕구,20220309,1,152905,115404,114225,1179,54119,55177,96,37.0,25,96,45,58,4572,대덕구,대한민국,0.4737929525060188,0.483055373166995,0.000840446487196323,0.0003239220836069162,0.0002188662727073758,0.000840446487196323,0.0003939592908732764,0.0005077697526811118,0.040026263952724885,2022,25050,대덕구,174695,88590,86105,11271,15368,24674,20240,25130,32575,27286,12590,6120,768,16913,127023,30759,0.1412404476373107,0.1158590686625261,0.143850711239589,0.1864678439566101,0.1561922207275537,0.1114971808008243,0.1760725836457826,0.7271129683162082,0.4928876041100203,2022
20대대통령선거,대전광역시,동구,20220309,1,192350,142804,141433,1371,65555,70097,103,34.0,41,111,44,82,5366,동구,대한민국,0.46350568820572285,0.49561983412640614,0.000728260024181061,0.00024039651283646674,0.0002898899125380922,0.0007848239095543472,0.0003111013695530746,0.0005797798250761845,0.03794022611413178,2022,25010,동구,231324,116188,115136,15102,22012,37785,25299,32456,35316,34315,19480,9884,1432,22331,162917,46076,0.1633423250505784,0.1093660839342221,0.1403053725510539,0.1526689837630336,0.1483417198388407,0.1331292905189258,0.19918382874237,0.7042805761615742,0.4977261330428317,2022
20대대통령선거,대전광역시,서구,20220309,1,399599,304873,302013,2860,139877,150073,173,70.0,70,159,61,118,11412,서구,대한민국,0.4631489372974011,0.49690907345048063,0.000572823024174456,0.00023177810226712096,0.00023177810226712096,0.0005264674037210318,0.00020197806054706255,0.00039071165810743245,0.03778645290103406,2022,25030,서구,474248,232872,241376,38567,48455,75110,63815,74166,76085,60256,27481,12916,1887,56871,349665,67712,0.1583770516691688,0.134560398778698,0.1563865319410941,0.1604329380408562,0.1270558863716873,0.0891601018876199,0.142777618461227,0.7373041109293028,0.5089657731819639,2022
20대대통령선거,대전광역시,유성구,20220309,1,288686,231027,228816,2211,108701,111373,126,44.0,44,124,63,63,8278,유성구,대한민국,0.475058562338298,0.48673606740787356,0.0005506607929515419,0.0001922942451576813,0.0001922942451576813,0.0005419201454443745,0.00027533039647577095,0.00027533039647577095,0.036177540032165584,2022,25040,유성구,369281,189660,179621,36067,39856,63149,55698,60042,55907,38966,14809,7362,1277,51038,279270,38973,0.1710052778236627,0.150828231076064,0.1625916307635648,0.1513941957479534,0.1055185617456625,0.0634963618491067,0.1055375175002234,0.7562533680313908,0.4864073699973733,2022
20대대통령선거,대전광역시,중구,20220309,1,199637,151200,149914,1286,66698,77478,68,38.0,47,98,45,74,5368,중구,대한민국,0.44490841415745025,0.5168163080165962,0.00045359339354563284,0.00025347866109903013,0.00031351308083301093,0.0006537081259922355,0.0003001720986699041,0.0004936163400349534,0.03580719612577878,2022,25020,중구,224114,109817,114297,14852,20004,27879,24524,33375,37545,34764,20889,10730,1399,22524,152774,48816,0.1243965124891796,0.10942645260894,0.1489197462005943,0.1675263481977922,0.1551174848514595,0.1473268068929205,0.2178177177686356,0.6816798593572914,0.5099949133030511,2022
20대대통령선거,부산광역시,강서구,20220309,1,112330,84488,83901,587,36016,44904,30,8.0,14,42,16,21,2850,강서구,대한민국,0.4292678275586703,0.5352022025959167,0.00035756427217792396,9.535047258077973e-05,0.0001668633270163645,0.0005005899810490936,0.00019070094516155945,0.0002502949905245468,0.03396860585690278,2022,21120,강서구,143734,75952,67782,20887,13271,12977,27424,27734,16815,16604,7130,2704,330,27435,98787,17512,0.0902848317030069,0.1907968886971767,0.1929536504932723,0.1169869341978933,0.115518944717325,0.0707139577274688,0.1218361695910501,0.6872904114544923,0.4715794453643536,2022
20대대통령선거,부산광역시,금정구,20220309,1,201647,155206,153664,1542,54772,93312,97,38.0,45,147,51,71,5131,금정구,대한민국,0.35644002498958766,0.607246980424823,0.0006312473969179508,0.00024729279466888796,0.0002928467305289463,0.0009566326530612245,0.0003318929612661391,0.00046204706372344855,0.03339103498542274,2022,21110,금정구,227484,110587,116897,12246,17809,36515,23215,29108,36750,39135,22567,10251,1402,18344,157008,52132,0.1605167835979673,0.1020511332665154,0.1279562518682632,0.1615498232842749,0.1720340771219074,0.1504281619806228,0.2291677656450563,0.6901935960331276,0.5138691072778745,2022
20대대통령선거,부산광역시,기장군,20220309,1,144027,106148,105305,843,42955,58510,54,28.0,23,78,21,40,3596,기장군,대한민국,0.40791035563363565,0.5556241394045867,0.0005127961635249988,0.00026589430701296233,0.00021841318076064764,0.0007407055695361094,0.00019942073025972176,0.0003798490100185176,0.034148426000664735,2022,21510,기장군,174501,86365,88136,19343,17801,15808,23631,32859,25135,22327,13087,5918,844,27173,117121,30207,0.0905897387407522,0.1354204273901009,0.1883026458301098,0.1440392891731279,0.1279476908441785,0.1137471991564518,0.173105025186102,0.6711766694746735,0.5050744694872809,2022
20대대통령선거,부산광역시,남구,20220309,1,227098,173557,171956,1601,64361,101772,64,43.0,43,156,46,53,5418,남구,대한민국,0.37428760845797765,0.5918490776710321,0.00037218823419944637,0.00025006396985275303,0.00025006396985275303,0.0009072088208611505,0.00026751029333085206,0.0003082183814464165,0.031508060201446884,2022,21070,남구,258062,126131,131931,17033,22023,37732,26982,38319,40685,40709,25169,10491,1114,25540,176688,55834,0.1462129255760243,0.1045562694236268,0.1484875727538343,0.1576559121451434,0.1577489130519022,0.1425006393812339,0.2163588594988801,0.6846726755585867,0.5112376095666933,2022
20대대통령선거,부산광역시,동구,20220309,1,80399,59326,58750,576,21558,35089,28,19.0,24,56,23,34,1919,동구,대한민국,0.36694468085106385,0.5972595744680851,0.00047659574468085107,0.0003234042553191489,0.00040851063829787235,0.0009531914893617021,0.0003914893617021277,0.0005787234042553192,0.03266382978723404,2022,21030,동구,85918,41697,44221,4319,4563,9773,10777,11212,13584,15575,10694,5274,609,5991,55886,24041,0.1137479922717009,0.125433552922554,0.1304965199376149,0.158104238925487,0.1812774971484438,0.1929397797900323,0.2798133103656975,0.6504574128820503,0.5146884238459927,2022
20대대통령선거,부산광역시,동래구,20220309,1,232079,179768,178174,1594,65261,106543,73,41.0,47,147,31,68,5963,동래구,대한민국,0.3662767856140627,0.597971645694658,0.00040971185470382887,0.00023011213757338333,0.00026378708453534186,0.0008250362005679841,0.0001739872259701191,0.0003816493989021967,0.033467284789026455,2022,21060,동래구,267292,129093,138199,21825,24133,28647,31750,42629,42868,42431,24058,10242,1334,31901,180196,55195,0.1071749248013408,0.1187839516334196,0.1594847582419226,0.1603789114526435,0.1587439953309489,0.1333148766143393,0.2064970145009951,0.6741541086152971,0.5170338057255736,2022
20대대통령선거,부산광역시,부산진구,20220309,1,313739,233474,231164,2310,89233,133315,137,59.0,52,216,68,97,7987,부산진구,대한민국,0.38601598864875153,0.576711771729162,0.0005926528352165562,0.00025523005312245853,0.00022494852139606512,0.0009344015504144244,0.0002941634510563929,0.0004196155110657369,0.03455122769981485,2022,21050,부산진구,350426,167405,183021,21418,24727,52174,47097,47988,54368,56780,32155,14524,1561,30409,245847,74170,0.1488873542488285,0.1343992740264706,0.1369418935809557,0.1551483052056639,0.1620313561208357,0.1376610183034363,0.2116566693110671,0.701566093840069,0.5222814517187652,2022
20대대통령선거,부산광역시,북구,20220309,1,246904,189125,187357,1768,74650,105613,90,63.0,47,198,51,114,6531,북구,대한민국,0.3984372081107191,0.5636992479597773,0.0004803663594101101,0.0003362564515870771,0.0002508579876919464,0.0010568059907022423,0.00027220760366572906,0.0006084640552528061,0.03485858548119366,2022,21080,북구,275580,135387,140193,19341,20894,32969,33318,37971,49850,49457,23097,9669,1170,27637,192855,55088,0.1196349517381522,0.1209013716525147,0.1377857609405617,0.1808912112635169,0.1794651280934756,0.1231439146527324,0.1998983961100225,0.6998149357718267,0.5087197909862835,2022
20대대통령선거,부산광역시,사상구,20220309,1,185365,136658,135213,1445,54207,75719,78,42.0,30,116,50,87,4884,사상구,대한민국,0.40090080095848774,0.5599979291931989,0.0005768676088837611,0.0003106210201681791,0.00022187215726298507,0.0008579056747502089,0.0003697869287716418,0.0006434292560626567,0.03612078720241397,2022,21150,사상구,206948,103562,103386,11584,14599,29495,24325,27290,36562,38529,18345,6900,771,16857,147558,42533,0.1425237257668593,0.1175416046543093,0.1318688752730154,0.1766724007963353,0.186177203935288,0.1257127394321278,0.2055250594352204,0.7130196957689855,0.4995747724065948,2022
20대대통령선거,부산광역시,사하구,20220309,1,268754,196600,194689,1911,78332,109017,91,49.0,45,156,62,102,6835,사하구,대한민국,0.4023442516012718,0.5599545942503171,0.00046741212908792996,0.00025168345412427,0.00023113786603249284,0.0008012779355793086,0.0003184566154225457,0.0005239124963403171,0.03510727365182419,2022,21100,사하구,303000,150370,152630,19258,24704,37361,34852,43337,51093,53599,28056,11596,1540,28436,209107,65457,0.1233036303630363,0.115023102310231,0.143026402640264,0.1686237623762376,0.1768943894389439,0.1359471947194719,0.216029702970297,0.6901221122112211,0.5037293729372937,2022
20대대통령선거,부산광역시,서구,20220309,1,94117,69786,69112,674,25154,41483,40,22.0,18,52,19,31,2293,서구,대한민국,0.3639599490681792,0.6002286144229656,0.0005787706910522051,0.00031832388007871284,0.0002604468109734923,0.0007524018983678666,0.0002749160782497974,0.00044854728556545896,0.03317802986456766,2022,21020,서구,104824,50647,54177,5811,7204,13416,10932,13820,16462,18875,12299,5955,743,8482,68464,27878,0.1279859574143326,0.1042890941005876,0.1318400366328321,0.1570441883538121,0.1800637258643058,0.1812275814698924,0.2659505456765626,0.6531328703350378,0.5168377470808212,2022
20대대통령선거,부산광역시,수영구,20220309,1,156367,118017,116990,1027,41801,71181,49,22.0,28,104,27,40,3738,수영구,대한민국,0.3573040430806052,0.6084366185144029,0.00041883921702709633,0.00018805026070604325,0.00023933669544405506,0.0008889648687922044,0.00023078895632105308,0.00034190956492007865,0.031951448841781346,2022,21140,수영구,170007,79729,90278,10316,10519,22167,23024,23597,25955,28499,17832,8086,1111,14485,114859,40663,0.130388748698583,0.1354297175998635,0.1388001670519449,0.1526701841688871,0.1676342738828401,0.1589875711000135,0.239184268883046,0.6756133570970607,0.531025193080285,2022
20대대통령선거,부산광역시,연제구,20220309,1,180732,139351,138164,1187,51471,81905,72,19.0,31,108,20,44,4494,연제구,대한민국,0.37253553747720103,0.5928099939202687,0.0005211198286094786,0.00013751773254972352,0.00022437103731796996,0.0007816797429142179,0.00014475550794707738,0.0003184621174835702,0.03252656263570829,2022,21130,연제구,199751,95333,104418,14481,15305,22904,25097,30062,32179,33257,18960,8174,936,20603,135658,43490,0.114662755130137,0.1256414235723475,0.1504973692246847,0.1610955639771515,0.1664922828922007,0.1405249535671911,0.2177210627230902,0.6791355237270401,0.5227408123113276,2022
20대대통령선거,부산광역시,영도구,20220309,1,100073,71696,71046,650,29565,39076,41,26.0,13,55,29,36,2205,영도구,대한민국,0.4161388396250317,0.5500098527714439,0.0005770908988542634,0.00036596008220026463,0.00018298004110013232,0.000774146327731329,0.0004081862455310644,0.0005067139599695972,0.031036230048137825,2022,21040,영도구,109889,55037,54852,5093,7643,13422,10315,13830,17289,21553,14298,6417,659,7675,70519,31695,0.1221414336284796,0.0938674480612254,0.1258542711281384,0.1573314890480394,0.1961342809562376,0.1945053645041815,0.2884274131168725,0.6417293814667528,0.4991582414982391,2022
20대대통령선거,부산광역시,중구,20220309,1,38032,27408,27126,282,9929,16158,9,7.0,6,24,13,10,970,중구,대한민국,0.3660325886603259,0.5956646759566467,0.00033178500331785003,0.00025805500258055,0.00022119000221190003,0.0008847600088476001,0.00047924500479245007,0.00036865000368650004,0.035759050357590506,2022,21010,중구,41145,20277,20868,1139,1783,6234,5077,5067,6466,7788,5006,2357,362,1777,27885,11483,0.151512942034269,0.1233928788431158,0.1231498359460444,0.1571515372463239,0.1892818082391542,0.1877506379876048,0.2790861587070118,0.6777251184834123,0.5071819176084579,2022
20대대통령선거,부산광역시,해운대구,20220309,1,339847,259616,257567,2049,92631,156827,118,60.0,61,212,48,94,7516,해운대구,대한민국,0.3596384630018597,0.6088784665737459,0.00045813322358842555,0.0002329490967398774,0.000236831581685542,0.0008230868084809001,0.0001863592773919019,0.00036495358489247457,0.029180756851615308,2022,21090,해운대구,377199,181375,195824,28282,34536,40886,42104,60191,67171,59919,31840,14100,1670,42240,260482,74477,0.1083937126026315,0.1116227773668541,0.1595735937794108,0.178078414842033,0.1588524890044777,0.1262198468182577,0.1974475011863764,0.6905691690593029,0.5191530200239131,2022
20대대통령선거,서울특별시,강남구,20220309,1,451970,354778,352023,2755,106865,235936,130,47.0,109,258,46,95,8537,강남구,대한민국,0.3035739142044696,0.6702289339048869,0.00036929405180911477,0.00013351400334637225,0.00030963885882456544,0.00073290665666732,0.00013067327987091753,0.0002698687301681992,0.02425125630995702,2022,11230,강남구,500149,239430,260719,35342,54333,61803,72066,90955,80022,60013,35522,13145,1951,57829,363263,79057,0.1235691763854371,0.144089061459685,0.181855806969523,0.1599963210963133,0.1199902429076135,0.1012058406594834,0.1580668960649726,0.7263095597511942,0.5212826577679851,2022
20대대통령선거,서울특별시,강동구,20220309,1,397634,313203,310584,2619,139172,160625,182,56.0,84,242,63,85,10075,강동구,대한민국,0.4480977770908997,0.5171708780877315,0.0005859928392962934,0.00018030548901424413,0.0002704582335213662,0.000779177291811555,0.00020284367514102465,0.0002736779743966206,0.03243888931818767,2022,11250,강동구,448655,219114,229541,35914,36976,55424,67915,72291,69658,66982,33394,12102,1871,51079,320029,77547,0.1235336728666793,0.151374664274331,0.1611282611360622,0.1552596092766156,0.1492951154004747,0.1055755535990906,0.1728432760138636,0.713307552573804,0.5116202873031617,2022
20대대통령선거,서울특별시,강북구,20220309,1,268974,199448,197477,1971,103333,86569,135,69.0,52,173,61,73,7012,강북구,대한민국,0.5232660005975379,0.43837510191060225,0.0006836239156965115,0.00034940777913377257,0.00026332180456458223,0.000876051388262937,0.00030889673227768295,0.00036966330256181734,0.03550793256936251,2022,11090,강북구,287788,138515,149273,14484,19194,40055,35696,40896,49177,46274,28997,13380,1379,21655,201430,64703,0.1391823147594757,0.1240357485371176,0.1421046047785175,0.1708792583429469,0.1607919718681807,0.1520424757112874,0.2248286933437113,0.6999249447509973,0.5186908418697096,2022
20대대통령선거,서울특별시,강서구,20220309,1,504185,390247,386376,3871,190000,181569,242,91.0,95,297,79,117,13886,강서구,대한민국,0.49174896991531564,0.4699282564134418,0.0006263328985237178,0.00023552187506470381,0.00024587448495765784,0.0007686812845518356,0.00020446404538584177,0.0003028138393689049,0.03593908524338986,2022,11160,강서구,555999,266085,289914,37720,40315,79873,96385,85671,81572,79061,40874,16382,2424,53586,407294,95119,0.1436567331955633,0.1733546283356624,0.154084809505053,0.1467124940872196,0.1421962989142066,0.1073383225509398,0.171077645823104,0.7325444829936745,0.5214289953758909,2022
