election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_통일한국당,party_우리공화당,party_한국복지당,party_충청의미래당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_통일한국당,ratio_우리공화당,ratio_한국복지당,ratio_충청의미래당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_기초의원비례,전라북도,익산시,20220601,9,239077,107230,103312,3918,74659,16897.0,0.0,0.0,0.0,0.0,11756.0,익산시,익산시,0.7226556450363946,0.16355312064426203,0.0,0.0,0.0,0.0,0.11379123431934335,2022,35030,익산시,277030,138823,138207,18462,26781,38499,27624,38485,46985,42540,24339,13714,2114,28187,190067,58776,0.1389705086091759,0.0997148323286286,0.138919972566148,0.1696025701187597,0.1535573764574233,0.144991517164206,0.2121647475002707,0.68608814929791,0.4988882070533877,2022
8회지방선거_기초의원비례,전라북도,전주시덕진구,20220601,9,238934,96927,94888,2039,64397,18403.0,0.0,0.0,0.0,0.0,12088.0,전주시덕진구,전주시,0.6786632661664278,0.1939444397605598,0.0,0.0,0.0,0.0,0.1273922940730124,2022,35012,전주시 덕진구,327314,163402,163912,30217,35768,48603,41768,52869,50362,38042,20939,10922,1505,44458,233372,49484,0.1484904403722419,0.1276083516134354,0.1615237967211912,0.1538644848677416,0.116224787207391,0.1019388110499398,0.1511820453753887,0.7129911949992973,0.5007790684174829,2022
8회지방선거_기초의원비례,전라북도,전주시완산구,20220601,9,311508,125287,122864,2423,85013,22974.0,0.0,0.0,0.0,0.0,14877.0,전주시완산구,전주시,0.6919276598515431,0.18698723792160438,0.0,0.0,0.0,0.0,0.12108510222685245,2022,35011,전주시 완산구,338570,165453,173117,24789,34598,49323,38992,49980,57707,46246,25199,12849,1992,37550,241153,59867,0.1456803615205127,0.1151667306613108,0.1476208760374516,0.170443335203946,0.1365921375195675,0.1182621023717399,0.1768231089582656,0.712269250081224,0.5113181912159966,2022
8회지방선거_기초의원비례,전라북도,정읍시,20220601,9,93307,54278,51921,2357,37518,7713.0,0.0,0.0,0.0,0.0,6690.0,정읍시,정읍시,0.7225977928006009,0.1485526087710175,0.0,0.0,0.0,0.0,0.1288495984283816,2022,35040,정읍시,103255,51545,51710,6175,8246,9871,8843,13427,17394,17638,12430,8744,1295,9461,63319,30475,0.0955982761125369,0.0856423417752167,0.1300372863299598,0.168456733330105,0.1708198150210643,0.2176068955498523,0.2951430923441964,0.6132293835649605,0.5007989927848531,2022
8회지방선거_기초의원비례,충청남도,계룡시,20220601,9,34875,19308,18881,427,8170,10711.0,0.0,0.0,0.0,0.0,0.0,계룡시,계룡시,0.43271013187860813,0.5672898681213919,0.0,0.0,0.0,0.0,0.0,2022,34070,계룡시,42416,21121,21295,4178,5490,3970,4706,8186,7489,5259,2303,1188,207,6550,29948,5918,0.0935967559411542,0.1109486986043002,0.1929932101093927,0.176560731799321,0.1239862316107129,0.0871840814786873,0.1395228215767635,0.7060543191248585,0.5020511127876273,2022
8회지방선거_기초의원비례,충청남도,공주시,20220601,9,91847,51458,49764,1694,20283,29481.0,0.0,0.0,0.0,0.0,0.0,공주시,공주시,0.40758379551483,0.59241620448517,0.0,0.0,0.0,0.0,0.0,2022,34020,공주시,106038,52554,53484,5470,9838,13683,9081,12289,16973,19406,11196,7567,1212,8352,68986,28700,0.1290386465229446,0.0856391105075538,0.115892415926366,0.1600652596239084,0.1830098643882381,0.1883758652558516,0.2706576887530885,0.6505780946453158,0.5043852203926894,2022
8회지방선거_기초의원비례,충청남도,금산군,20220601,9,44747,28674,27546,1128,11545,16001.0,0.0,0.0,0.0,0.0,0.0,금산군,금산군,0.419117113192478,0.580882886807522,0.0,0.0,0.0,0.0,0.0,2022,34510,금산군,52399,26168,26231,2386,4479,6039,3929,5806,8422,10118,6550,4377,615,3961,32184,16254,0.1152502910360884,0.0749823469913548,0.1108036412908643,0.1607282581728659,0.1930952880780167,0.2202713792247943,0.3101967594801427,0.6142101948510468,0.5006011565106204,2022
8회지방선거_기초의원비례,충청남도,논산시,20220601,9,99942,53813,52076,1737,22693,29383.0,0.0,0.0,0.0,0.0,0.0,논산시,논산시,0.435766955987403,0.564233044012597,0.0,0.0,0.0,0.0,0.0,2022,34060,논산시,116852,58364,58488,7099,10182,12773,11463,14387,18456,20693,12500,8725,1411,10631,74127,32094,0.1093092116523465,0.098098449320508,0.1231215554718789,0.1579433813713072,0.1770872556738438,0.1937151268270975,0.2746551192962037,0.634366549139082,0.5005305856981481,2022
8회지방선거_기초의원비례,충청남도,당진시,20220601,9,140008,64863,62746,2117,27014,35732.0,0.0,0.0,0.0,0.0,0.0,당진시,당진시,0.4305294361393555,0.5694705638606445,0.0,0.0,0.0,0.0,0.0,2022,34080,당진시,171192,92031,79161,15702,15616,16469,23096,28431,27112,23413,13285,8590,1233,22558,115456,33178,0.0962019253236132,0.1349128463946913,0.1660766858264405,0.158371886536754,0.1367645684377774,0.1349829431281835,0.1938057853170708,0.6744240385064723,0.4624106266647974,2022
8회지방선거_기초의원비례,충청남도,보령시,20220601,9,86264,52535,50676,1859,19575,31101.0,0.0,0.0,0.0,0.0,0.0,보령시,보령시,0.3862775278238219,0.613722472176178,0.0,0.0,0.0,0.0,0.0,2022,34030,보령시,96511,49983,46528,5867,7061,8820,9709,13244,15992,17837,11201,6513,937,8965,60818,26728,0.0913885463833138,0.1005999316140129,0.1372278807597061,0.1657013190206297,0.1848183108661188,0.1932525826071639,0.2769425246863052,0.6301665095170499,0.4821004859549688,2022
8회지방선거_기초의원비례,충청남도,부여군,20220601,9,57322,36437,34404,2033,14439,19965.0,0.0,0.0,0.0,0.0,0.0,부여군,부여군,0.4196895709801186,0.5803104290198814,0.0,0.0,0.0,0.0,0.0,2022,34530,부여군,61481,30439,31042,2720,3965,4910,4390,6424,9567,13282,8970,6514,1107,4257,34284,22940,0.0798620712089914,0.071404173647143,0.1044875652640653,0.1556090499503911,0.2160342219547502,0.26985572778582,0.3731234039784649,0.557635692327711,0.5049039540671102,2022
8회지방선거_기초의원비례,충청남도,서산시,20220601,9,148744,72232,69930,2302,29736,40194.0,0.0,0.0,0.0,0.0,0.0,서산시,서산시,0.4252252252252252,0.5747747747747748,0.0,0.0,0.0,0.0,0.0,2022,34050,서산시,177947,93033,84914,15859,16626,18465,22328,28302,29143,24710,14050,8826,1447,22868,120347,34732,0.1037668519278212,0.1254755629485184,0.1590473567972486,0.1637734831157591,0.1388615711419692,0.1366867662843431,0.195181711408453,0.6763081142137828,0.477187027598105,2022
8회지방선거_기초의원비례,충청남도,서천군,20220601,9,45864,29277,27492,1785,12085,15407.0,0.0,0.0,0.0,0.0,0.0,서천군,서천군,0.4395824239778845,0.5604175760221155,0.0,0.0,0.0,0.0,0.0,2022,34540,서천군,49509,24797,24712,2239,3101,3407,3607,5247,7693,10305,7727,5493,957,3425,26960,19124,0.0688157708699428,0.0728554404249732,0.1059807307762225,0.1553858894342442,0.2081439738229412,0.2863519764083298,0.3862732028520067,0.5445474560180977,0.499141570219556,2022
8회지방선거_기초의원비례,충청남도,아산시,20220601,9,268765,119313,116972,2341,54646,62326.0,0.0,0.0,0.0,0.0,0.0,아산시,아산시,0.4671716308176316,0.5328283691823684,0.0,0.0,0.0,0.0,0.0,2022,34040,아산시,363197,190920,172277,36982,40062,47768,56426,64839,52481,37715,19001,10739,1528,53101,263154,46942,0.1315209101396762,0.1553592127688279,0.1785229503547661,0.1444973389097376,0.1038417167542683,0.0860910194742798,0.1292466622796994,0.7245489362522267,0.474334865100758,2022
8회지방선거_기초의원비례,충청남도,예산군,20220601,9,69069,38763,37193,1570,11976,25217.0,0.0,0.0,0.0,0.0,0.0,예산군,예산군,0.3219960745301535,0.6780039254698464,0.0,0.0,0.0,0.0,0.0,2022,34570,예산군,76967,39139,37828,3714,5513,6640,6636,9026,12580,15477,10005,6898,947,5724,46254,24989,0.0862707394077981,0.0862187690828537,0.1172710382371665,0.1634466719503163,0.2010861797913391,0.2319175750646381,0.3246716125092572,0.6009588524952252,0.4914833629997271,2022
8회지방선거_기초의원비례,충청남도,천안시동남구,20220601,9,257709,109089,106321,2768,42935,59087.0,0.0,0.0,0.0,672.0,3627.0,천안시동남구,천안시,0.4038242680185476,0.5557415750416193,0.0,0.0,0.0,0.006320482312995551,0.03411367462683759,2022,34011,천안시 동남구,273967,138959,135008,20451,28632,41998,34349,43242,44794,35995,16588,9005,1399,30642,201738,41587,0.1532958348998237,0.1253764139476652,0.1578365277569926,0.1635014436045217,0.1313844368117328,0.0985228147915624,0.1517956542211288,0.736358758536612,0.4927892775407257,2022
8회지방선거_기초의원비례,충청남도,천안시서북구,20220601,9,290313,122348,119989,2359,53692,60664.0,0.0,0.0,0.0,828.0,4805.0,천안시서북구,천안시,0.4474743518155831,0.5055796781371625,0.0,0.0,0.0,0.006900632557984482,0.04004533748926985,2022,34012,천안시 서북구,413984,213531,200453,42289,41750,62699,72451,72287,62879,39218,15899,8055,1131,59326,314732,39926,0.1514527131483342,0.1750091790987091,0.1746130285228414,0.1518875125608719,0.0947331297827935,0.0605941292417098,0.0964433408054417,0.7602516039267218,0.4842047035634227,2022
8회지방선거_기초의원비례,충청남도,청양군,20220601,9,27932,19683,18566,1117,7722,10844.0,0.0,0.0,0.0,0.0,0.0,청양군,청양군,0.41592157707637617,0.5840784229236238,0.0,0.0,0.0,0.0,0.0,2022,34550,청양군,29761,15154,14607,1220,1896,2422,2133,2813,4755,6551,4303,3314,507,1908,16688,11165,0.0813816740028896,0.0716709787977554,0.0945196733980713,0.1597728570948557,0.2201202916568663,0.2729746984308323,0.3751554047243036,0.5607338463089278,0.4908101206276671,2022
8회지방선거_기초의원비례,충청남도,태안군,20220601,9,55435,34710,32880,1830,13284,19596.0,0.0,0.0,0.0,0.0,0.0,태안군,태안군,0.404014598540146,0.595985401459854,0.0,0.0,0.0,0.0,0.0,2022,34580,태안군,60654,31499,29155,2951,3937,5328,4940,7249,9946,12555,8608,4780,740,4494,36198,19962,0.0878425165693936,0.0814455765489497,0.1195139644541168,0.1639792923797276,0.2069937679295677,0.2329277541464701,0.3291126718765456,0.5967949352062518,0.4806772842681439,2022
8회지방선거_기초의원비례,충청북도,괴산군,20220601,9,34674,23716,22798,918,8547,14251.0,0.0,0.0,0.0,0.0,0.0,괴산군,괴산군,0.3749013071322046,0.6250986928677954,0.0,0.0,0.0,0.0,0.0,2022,33560,괴산군,37830,19750,18080,1360,1925,4093,2510,3492,6483,9134,5157,3402,446,2050,22577,13203,0.1081945545863071,0.0663494581020354,0.0923076923076923,0.1713719270420301,0.2414485857784827,0.2380385937086968,0.3490087232355273,0.5968014803066349,0.4779275707110759,2022
8회지방선거_기초의원비례,충청북도,단양군,20220601,9,25692,17421,16752,669,6207,10545.0,0.0,0.0,0.0,0.0,0.0,단양군,단양군,0.37052292263610315,0.6294770773638968,0.0,0.0,0.0,0.0,0.0,2022,33580,단양군,26466,13377,13089,1102,1629,1590,1712,2749,4922,6688,3758,2204,261,1747,15447,9272,0.0600770800272047,0.0646867679286632,0.1038691150910602,0.1859744577949066,0.2527015793848711,0.2351318673014433,0.3503362805108441,0.583654500113353,0.4945590569031965,2022
8회지방선거_기초의원비례,충청북도,보은군,20220601,9,28963,19543,18572,971,7022,11550.0,0.0,0.0,0.0,0.0,0.0,보은군,보은군,0.3780960585828128,0.6219039414171872,0.0,0.0,0.0,0.0,0.0,2022,33520,보은군,30636,15439,15197,1391,1903,1971,2084,2987,5189,7277,4282,3221,488,2154,17123,11359,0.0643360752056404,0.0680245462854158,0.0974996735866301,0.1693758976367672,0.2375310092701397,0.2608369238804021,0.3707729468599033,0.5589176132654393,0.4960503982243113,2022
8회지방선거_기초의원비례,충청북도,영동군,20220601,9,41123,27148,26173,975,10144,16029.0,0.0,0.0,0.0,0.0,0.0,영동군,영동군,0.3875749818515264,0.6124250181484736,0.0,0.0,0.0,0.0,0.0,2022,33540,영동군,43813,21860,21953,2093,2904,3553,2884,4607,7535,9656,6138,4130,566,3220,25288,15305,0.0810946522721566,0.0658252116951589,0.1051514390705954,0.1719809189053477,0.2203912080889233,0.2472782050989432,0.3493255426471595,0.5771802889553329,0.5010613288293428,2022
8회지방선거_기초의원비례,충청북도,옥천군,20220601,9,44686,28841,27793,1048,11875,15918.0,0.0,0.0,0.0,0.0,0.0,옥천군,옥천군,0.4272658583096463,0.5727341416903536,0.0,0.0,0.0,0.0,0.0,2022,33530,옥천군,48013,24178,23835,2441,3442,3809,3558,5806,8311,10293,6176,3928,581,3887,28620,15506,0.0793326807323016,0.0741049299148147,0.1209255826546976,0.1730989523670672,0.214379438901964,0.2225438943619436,0.3229541999041926,0.5960885593485098,0.4964280507362589,2022
8회지방선거_기초의원비례,충청북도,음성군,20220601,9,81419,40614,39372,1242,17212,22160.0,0.0,0.0,0.0,0.0,0.0,음성군,음성군,0.43716346642283854,0.5628365335771615,0.0,0.0,0.0,0.0,0.0,2022,33570,음성군,102564,56916,45648,6062,7344,12386,13515,15026,18105,16953,8235,4996,713,8937,72485,21142,0.1207636207636207,0.1317713817713817,0.1465036465036465,0.1765239265239265,0.1652919152919152,0.1359541359541359,0.2061347061347061,0.7067294567294568,0.445068445068445,2022
8회지방선거_기초의원비례,충청북도,증평군,20220601,9,31366,17040,16485,555,7400,9085.0,0.0,0.0,0.0,0.0,0.0,증평군,증평군,0.4488929329693661,0.551107067030634,0.0,0.0,0.0,0.0,0.0,2022,33590,증평군,37778,19556,18222,3214,3284,4832,4810,5627,6115,5577,2841,1645,198,4641,26005,7132,0.1279051299698237,0.1273227804542326,0.1489491238286833,0.1618666949017947,0.1476256022023399,0.1239875059558473,0.1887871247816189,0.6883635978611891,0.4823442215045794,2022
8회지방선거_기초의원비례,충청북도,진천군,20220601,9,71725,34551,33343,1208,15751,17592.0,0.0,0.0,0.0,0.0,0.0,진천군,진천군,0.4723930060282518,0.5276069939717482,0.0,0.0,0.0,0.0,0.0,2022,33550,진천군,93174,50523,42651,8332,8496,10763,14031,15564,14771,12109,5702,3792,510,11852,66205,15117,0.1155150578487561,0.1505892201687166,0.1670423079399832,0.1585313499474102,0.1299611479597312,0.1073690085216906,0.1622448322493399,0.7105522999978535,0.4577564556635971,2022
8회지방선거_기초의원비례,충청북도,청주시상당구,20220601,9,163058,79603,77235,2368,30478,42321.0,0.0,0.0,0.0,0.0,4436.0,청주시상당구,청주시,0.39461384087525087,0.547951058457953,0.0,0.0,0.0,0.0,0.05743510066679614,2022,33041,청주시 상당구,191510,95219,96291,17374,19051,22370,23481,30179,33034,27240,12835,7067,937,25113,133990,32407,0.1168085217482115,0.1226097853897968,0.1575844603414965,0.172492298052321,0.1422380032374288,0.1088141611404104,0.1692183175813273,0.6996501488172941,0.5027988094616469,2022
8회지방선거_기초의원비례,충청북도,청주시서원구,20220601,9,165453,80299,78167,2132,30980,42816.0,0.0,0.0,0.0,0.0,4371.0,청주시서원구,청주시,0.396330932490693,0.5477503294229022,0.0,0.0,0.0,0.0,0.05591873808640475,2022,33042,청주시 서원구,194132,96581,97551,13741,19044,28812,22817,29005,33638,27883,13017,7001,961,21019,140326,32787,0.1484144808686872,0.1175334308614756,0.1494086497846825,0.1732738549028496,0.1436290771227824,0.1080656460552613,0.1688902396307667,0.7228380689427812,0.5024983001256876,2022
8회지방선거_기초의원비례,충청북도,청주시청원구,20220601,9,160395,72656,71127,1529,30078,37380.0,0.0,0.0,0.0,0.0,3669.0,청주시청원구,청주시,0.4228773883335442,0.5255388249188072,0.0,0.0,0.0,0.0,0.051583786747648575,2022,33044,청주시 청원구,198744,102398,96346,19846,20437,28090,30760,32951,28017,23000,10733,6305,897,27937,143178,27629,0.1413376001288089,0.1547719679587811,0.1657962001368594,0.1409702934428209,0.1157267640784124,0.0902417179889707,0.1390180332488025,0.7204142011834319,0.4847743831260315,2022
8회지방선거_기초의원비례,충청북도,청주시흥덕구,20220601,9,223618,98271,95985,2286,39336,51218.0,0.0,0.0,0.0,0.0,5431.0,청주시흥덕구,청주시,0.40981403344272543,0.5336042089909881,0.0,0.0,0.0,0.0,0.056581757566286396,2022,33043,청주시 흥덕구,274114,139308,134806,25586,26325,41022,43469,44237,43555,32043,13179,6543,911,36233,204301,33580,0.1496530640536419,0.1585800068584603,0.1613817608732133,0.1588937449382373,0.1168966196545962,0.0752716023260395,0.1225037758013089,0.7453139934479815,0.4917880881676966,2022
