election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
21대대통령선거,서울특별시,강동구,20250603,1,428942,350292,347804,2488,160645,149529,37630,강동구,대한민국,0.4618837046152431,0.4299231751216202,0.10819312026313671,2024,11250,강동구,454023,221136,232887,33303,37857,52448,68825,72645,70129,68753,37951,13899,2093,48972,317979,87072,0.1155183768223195,0.1515892366686269,0.1600029073416985,0.1544613378617382,0.1514306543941606,0.1188111615490845,0.1917788305878777,0.70035879239598,0.5129409743559247,2024
21대대통령선거,서울특별시,강북구,20250603,1,257971,198136,196573,1563,105780,72792,18001,강북구,대한민국,0.5381206981630234,0.37030517924638684,0.09157412259058975,2024,11090,강북구,280470,133834,146636,11931,18049,37800,34491,37196,48173,47363,30170,15119,1600,18718,192093,69659,0.1347737725959995,0.1229757193282704,0.1326202445894391,0.171758120298071,0.1688701108852996,0.1671800905622704,0.2483652440546226,0.6848967804043213,0.5228224052483331,2024
21대대통령선거,서울특별시,강서구,20250603,1,493010,392879,389624,3255,196256,149837,43531,강서구,대한민국,0.5037061371989405,0.38456819908424533,0.11172566371681415,2024,11160,강서구,543974,259852,284122,32098,38383,72865,94887,81812,81083,80086,45445,18183,2701,47629,390984,105361,0.1339494167000628,0.1744329692227937,0.150396893969197,0.1490567563890921,0.1472239482034067,0.1219341365579972,0.1936875659498431,0.7187549404934794,0.5223080514877549,2024
21대대통령선거,서울특별시,관악구,20250603,1,446923,350839,347149,3690,171149,126951,49049,관악구,대한민국,0.49301308659970217,0.3656959979720523,0.1412909154282455,2024,11210,관악구,490493,244885,245608,16901,24724,110992,92664,59707,66597,62603,39041,17390,1758,25249,377458,87786,0.2262866136723663,0.1889201273004915,0.1217285465847626,0.1357756379805624,0.1276328102541728,0.1186337011945124,0.1789750312440748,0.7695481892707949,0.5007370135761366,2024
21대대통령선거,서울특별시,광진구,20250603,1,301007,239807,237662,2145,114304,94752,28606,광진구,대한민국,0.48095194015029746,0.3986838451245887,0.12036421472511381,2024,11050,광진구,345130,164812,180318,15958,23792,65605,56885,46890,53214,47308,24661,11226,1464,24511,261405,59214,0.1900877930055341,0.1648219511488424,0.1358618491582882,0.1541853794222467,0.1370729869904094,0.1082229884391388,0.1715701329933648,0.7574102512096891,0.5224639990728132,2024
21대대통령선거,서울특별시,구로구,20250603,1,344220,278196,276066,2130,139034,108039,28993,구로구,대한민국,0.5036259445205132,0.391352067983743,0.10502198749574378,2024,11170,구로구,418832,207187,211645,24347,27382,48685,65582,61244,70623,68089,37859,15619,1908,35338,296173,87321,0.1162399243610803,0.1565830691064675,0.1462256943118004,0.1686189211903579,0.1625687626542384,0.132239179432326,0.2084869350956947,0.7071403331168583,0.505321942926997,2024
21대대통령선거,서울특별시,금천구,20250603,1,206121,161132,159717,1415,83102,58686,17929,금천구,대한민국,0.5203077944113651,0.36743740490993443,0.11225480067870044,2024,11180,금천구,243662,122912,120750,10728,12448,34099,41453,31357,41949,41649,21234,8780,1065,15559,178219,49884,0.1399438566538894,0.1701250092341029,0.1286905631571603,0.1721606159351889,0.1709294022046933,0.1275496384335678,0.2047262191067954,0.7314189327839384,0.4955635265244478,2024
21대대통령선거,서울특별시,노원구,20250603,1,430719,350440,347826,2614,176604,131061,40161,노원구,대한민국,0.5077366269341568,0.3768004692001173,0.11546290386572597,2024,11110,노원구,486446,233042,253404,27682,45377,67194,59365,70488,84128,72442,40940,19580,2791,44237,344260,97949,0.1381324956932527,0.1220382118467414,0.1449040592378188,0.1729441705759735,0.1489209490878741,0.1301501091590844,0.2013563684355509,0.7077044522927519,0.520929352898369,2024
21대대통령선거,서울특별시,도봉구,20250603,1,272942,216499,214906,1593,110614,84148,20144,도봉구,대한민국,0.5147087563865131,0.3915572389789024,0.09373400463458442,2024,11100,도봉구,296997,142662,154335,14573,20910,35649,36533,39562,51974,52600,30050,14933,1983,22546,201903,72548,0.1200315154698532,0.1230079765115472,0.13320673272794,0.1749984006572457,0.1771061660555493,0.1581362774708162,0.2442718276615588,0.6798149476257336,0.5196517136536732,2024
21대대통령선거,서울특별시,동대문구,20250603,1,307846,246264,244239,2025,117631,97549,29059,동대문구,대한민국,0.48162250909969334,0.39939976825977835,0.11897772264052833,2024,11060,동대문구,355789,171604,184185,19177,23739,69859,52241,47609,51721,48503,28997,14236,1690,27390,260204,68195,0.1963495217671148,0.1468314085033545,0.1338124562591873,0.1453698680959782,0.1363251814980227,0.1262630379241629,0.1916725924635106,0.7313435772325733,0.5176804229473086,2024
21대대통령선거,서울특별시,동작구,20250603,1,337985,275295,272906,2389,128028,111735,33143,동작구,대한민국,0.4691285644141206,0.40942668904311375,0.12144474654276564,2024,11200,동작구,381172,183544,197628,20309,25482,68540,60678,51853,57205,51885,31237,14367,1770,29438,279712,72022,0.1798138373227834,0.1591879781306077,0.1360357004187086,0.1500766058367351,0.1361196520206101,0.1242850996400575,0.1889488210046908,0.7338209522210446,0.5184745993934496,2024
21대대통령선거,서울특별시,마포구,20250603,1,321302,260533,258285,2248,125049,101016,32220,마포구,대한민국,0.48415122829432605,0.3911028515012486,0.12474592020442535,2024,11140,마포구,358927,166191,192736,21112,25201,60919,64178,54356,54780,42222,23830,12839,1749,30557,270402,57968,0.1697253201904565,0.178805160938018,0.1514402650121055,0.1526215637162988,0.1176339478501199,0.1070356924945741,0.1615035926525449,0.7533621042718993,0.5369782713476556,2024
21대대통령선거,서울특별시,서대문구,20250603,1,269110,216261,214510,1751,107451,81882,25177,서대문구,대한민국,0.5009137103165353,0.3817164700946343,0.11736981958883036,2024,11130,서대문구,316345,145122,171223,18253,22867,60611,45883,42760,47916,41274,24074,13099,1634,26260,231848,58237,0.1915977809037601,0.1450410153471684,0.1351688820749498,0.1514675433466626,0.1304714789233274,0.1226730310262529,0.1840933158418815,0.7328960470372536,0.5412540106529264,2024
21대대통령선거,서울특별시,서초구,20250603,1,345855,280913,279119,1794,94722,153536,30861,서초구,대한민국,0.3393606311286584,0.5500736245114091,0.11056574435993251,2024,11220,서초구,386254,183900,202354,28690,40194,44694,54256,67189,64023,47547,29595,12085,1713,45652,274184,66418,0.115711423053224,0.1404671537382137,0.1739503021327934,0.1657536232634484,0.1230977543274632,0.1123431731451324,0.1719542062994817,0.709854137432881,0.5238884257509308,2024
21대대통령선거,서울특별시,성동구,20250603,1,244536,196282,194775,1507,88028,84043,22704,성동구,대한민국,0.4519471184700295,0.43148761391348994,0.11656526761648056,2024,11040,성동구,274688,132827,141861,17191,16950,42431,46457,39056,43155,38649,20896,10264,1270,23222,201275,50191,0.1544697984622553,0.1691264270736253,0.1421831314072693,0.1571055160764212,0.1407014503727865,0.1180612185461323,0.1827200314538676,0.7327404182199441,0.5164441111369991,2024
21대대통령선거,서울특별시,성북구,20250603,1,374002,300299,297996,2303,152624,111271,34101,성북구,대한민국,0.5121679485630679,0.3733976294983825,0.11443442193854951,2024,11080,성북구,429210,203170,226040,25026,35849,74076,56139,60207,68935,57572,34229,17774,2249,37537,310076,81597,0.1725868456000559,0.1307961137904522,0.140273991752289,0.160609025884765,0.1341348058060157,0.1263996644998951,0.190109736492626,0.7224342396495887,0.5266419701311712,2024
21대대통령선거,서울특별시,송파구,20250603,1,561654,458526,455145,3381,191678,212094,51373,송파구,대한민국,0.4211361214557998,0.4659921563457799,0.11287172219842029,2024,11240,송파구,628648,301344,327304,44702,52719,76646,102425,100470,98700,89344,48651,17489,2511,66569,450710,111369,0.1219219658696122,0.1629290159198788,0.1598191674832338,0.1570036013794683,0.1421208689123325,0.1092041969432814,0.1771563736781155,0.7169512986599814,0.5206474847609474,2024
21대대통령선거,서울특별시,양천구,20250603,1,368029,299637,297604,2033,143686,122867,31051,양천구,대한민국,0.48280937084178976,0.4128539938979315,0.10433663526027875,2024,11150,양천구,417397,203140,214257,26980,44343,46322,51066,68647,72746,62375,33925,13022,1816,45406,293674,78317,0.1109782772755913,0.1223439555147737,0.1644645265778144,0.1742849134037858,0.1494380649597385,0.1168264266393864,0.187631918772775,0.7035843573384571,0.5133170578609813,2024
21대대통령선거,서울특별시,영등포구,20250603,1,335136,271596,269203,2393,123593,111861,33749,영등포구,대한민국,0.45910706790043204,0.4155265728836603,0.1253663592159077,2024,11190,영등포구,400799,197205,203594,23579,22118,55633,76200,57145,63288,58436,30638,14126,1815,32301,295061,73437,0.1388052365400113,0.1901202348309252,0.1425777010421682,0.1579045855902834,0.1457987669629914,0.116215359818762,0.1832265050561503,0.7361819765019374,0.5079703292672886,2024
21대대통령선거,서울특별시,용산구,20250603,1,183614,143813,142694,1119,58705,67927,16062,용산구,대한민국,0.4114048243093613,0.4760326292626179,0.1125625464280208,2024,11030,용산구,203401,97246,106155,11601,12168,28376,37779,29805,32360,28024,15054,8091,1242,16228,149831,37342,0.1395076720370106,0.1857365499677976,0.1465332028849415,0.159094596388415,0.1377771004075693,0.1198961657022335,0.1835880846210195,0.7366286301443946,0.5219000889867799,2024
21대대통령선거,서울특별시,은평구,20250603,1,411789,326136,323455,2681,171417,118639,33399,은평구,대한민국,0.5299562535746858,0.36678672458301775,0.10325702184229646,2024,11120,은평구,448142,211821,236321,24536,32658,56692,64738,65470,75386,68379,40725,20003,2353,37238,315285,95619,0.1265045454342596,0.1444586760446465,0.1460920868831754,0.1682190020127549,0.1525833329614274,0.140761187302239,0.2133676379361898,0.7035381642425839,0.5273350857540691,2024
21대대통령선거,서울특별시,종로구,20250603,1,125901,99261,98478,783,47735,39574,11169,종로구,대한민국,0.48472755336217227,0.4018562521578424,0.11341619447998538,2024,11010,종로구,144486,68604,75882,5959,10074,27231,20477,18655,23189,20718,11442,6448,976,9276,106834,28376,0.1884680868734687,0.1417230735157731,0.1291128552247276,0.1604930581509627,0.143391055188738,0.1305732043242944,0.1963927300914967,0.7394072782138061,0.5251858311531913,2024
21대대통령선거,서울특별시,중구,20250603,1,110181,87166,86416,750,40482,36302,9632,중구,대한민국,0.4684549157563414,0.42008424365858177,0.11146084058507684,2024,11020,중구,126899,60550,66349,5869,6518,20819,22851,16958,19050,18639,10563,5366,781,7977,93357,25565,0.1640596064586797,0.1800723409955949,0.1336338347819919,0.1501193862835798,0.1468805900755719,0.1316795246613448,0.2014594283642897,0.7356795561824758,0.5228488798178078,2024
21대대통령선거,서울특별시,중랑구,20250603,1,342360,267642,265550,2092,137420,102137,25993,중랑구,대한민국,0.5174919977405386,0.38462436452645454,0.09788363773300697,2024,11070,중랑구,375066,182365,192701,19889,22712,47788,58294,51041,62300,63316,34634,15241,1858,28824,264778,81464,0.1274122421120549,0.1554233121637258,0.1360853823060474,0.1661040990119072,0.1688129555864834,0.1379303909178651,0.2171991062906262,0.7059504193928535,0.5137789082454821,2024
21대대통령선거,세종특별자치시,세종특별자치시,20250603,1,307067,254695,252785,1910,140620,83965,28200,세종특별자치시,대한민국,0.5562830072986925,0.33215974049093105,0.1115572522103764,2024,29010,세종시,390156,195777,194379,46387,51441,41876,59378,75944,56095,38025,17121,7925,1392,68620,278079,43457,0.1073314264037974,0.1521904058889265,0.194650344990209,0.1437758230041317,0.0974610155937625,0.0677626385343298,0.1113836516675381,0.7127379817303847,0.4982084089441146,2024
21대대통령선거,울산광역시,남구,20250603,1,263759,211142,209584,1558,81512,106707,21365,남구,대한민국,0.3889228185357661,0.5091371478738835,0.1019400335903504,2024,26020,남구,305176,156194,148982,21181,27105,36905,41074,45231,58224,48352,21128,7620,973,32183,222031,50962,0.1209302173172202,0.1345911867250373,0.1482128345610401,0.1907882664429706,0.1584397200304086,0.0973897029910609,0.1669921619000183,0.7275506592916874,0.4881838676698036,2024
21대대통령선거,울산광역시,동구,20250603,1,126811,100387,99583,804,47822,41934,9827,동구,대한민국,0.4802225279415161,0.42109597019571615,0.09868150186276774,2024,26030,동구,158268,85698,72570,12264,15948,16766,22122,28095,24746,25100,11322,3266,369,19194,112288,26786,0.1059342381277327,0.1397755705512169,0.1775153537038441,0.1563550433442009,0.1585917557560593,0.0945042585993378,0.169244572497283,0.709480122324159,0.4585260444309652,2024
21대대통령선거,울산광역시,북구,20250603,1,176478,143084,141997,1087,69055,57703,15239,북구,대한민국,0.4863130911216434,0.40636774016352456,0.107319168714832,2024,26040,북구,215421,112247,103174,21833,24250,21526,30664,38983,38733,27846,9750,3918,577,32423,157907,25091,0.0999252626252779,0.1423445253712497,0.1809619303596213,0.1798014121185956,0.1292631637584079,0.0661263293736451,0.1164742527423046,0.7330158155425887,0.4789412359983474,2024
21대대통령선거,울산광역시,울주군,20250603,1,189461,150104,148964,1140,60688,74391,13885,울주군,대한민국,0.4074004457452807,0.4993891141483848,0.09321044010633442,2024,26510,울주군,224263,118438,105825,14760,20630,24530,26349,33159,44293,36823,16606,7735,1257,23130,159159,41974,0.1093805041402282,0.1174915166567824,0.1478576492778568,0.1975047154457044,0.1641956096190633,0.1141427698728724,0.1871641777734178,0.7096979885224045,0.4718789992107481,2024
21대대통령선거,울산광역시,중구,20250603,1,178000,143233,142247,986,56743,72445,13059,중구,대한민국,0.39890472206795224,0.5092901783517403,0.0918050995803075,2024,26010,중구,203766,102986,100780,14361,18037,19336,24662,30337,37952,35936,17487,6703,780,22185,140236,41345,0.0948931617639841,0.1210309865237576,0.1488815602210378,0.1862528586712209,0.176359157072328,0.1225425242680329,0.2029043118086432,0.6882208022928261,0.494586928143066,2024
21대대통령선거,인천광역시,강화군,20250603,1,63399,48634,48329,305,19095,26323,2911,강화군,대한민국,0.39510438866932895,0.5446626249249933,0.06023298640567775,2024,23510,강화군,66309,33312,32997,2855,3941,4059,4963,6636,10643,15882,10261,6232,1171,4419,36218,25672,0.0612134099443514,0.0748465517501395,0.1000769126362937,0.1605061153086308,0.2395149979640772,0.2663891779396462,0.3871570978298572,0.5462003649579996,0.4976247568203411,2024
21대대통령선거,인천광역시,계양구,20250603,1,248733,194728,193286,1442,106747,69027,17512,계양구,대한민국,0.5522748672950963,0.35712364061546104,0.09060149208944258,2024,23070,계양구,278600,137693,140907,14826,21412,33559,37148,38455,54006,51076,18892,9401,1602,23100,204498,51002,0.1204558506819813,0.1333381191672649,0.1380294328786791,0.1938478104809763,0.1833309404163675,0.1073043790380473,0.1830653266331658,0.7340201005025125,0.5057681263460158,2024
21대대통령선거,인천광역시,남동구,20250603,1,421631,326991,324669,2322,168404,125604,30661,남동구,대한민국,0.5186944241673828,0.3868678561858385,0.09443771964677872,2024,23050,남동구,492920,246405,246515,31161,43940,57094,64973,78262,86771,78026,37170,16942,2699,49544,351402,91974,0.1158281262679542,0.1318124644972815,0.1587722145581433,0.17603465065325,0.1582934350401688,0.115253996591739,0.1865901160431713,0.7128986448105169,0.5001115799724093,2024
21대대통령선거,인천광역시,동구,20250603,1,51663,40799,40495,304,20014,17018,3463,동구,대한민국,0.49423385603160885,0.42024941350784045,0.08551673046055068,2024,23020,동구,57944,28988,28956,2963,4219,5665,6552,8617,9811,10173,6601,3270,433,4619,37950,15375,0.0977668093331492,0.113074692806848,0.1487125500483225,0.1693186524920613,0.1755660637857241,0.1778268673201712,0.2653423995581941,0.6549427032997377,0.499723871324037,2024
21대대통령선거,인천광역시,미추홀구,20250603,1,366830,273289,271215,2074,136342,108442,26431,미추홀구,대한민국,0.5027081835444205,0.39983776708515384,0.09745404937042568,2024,23090,미추홀구,421789,212463,209326,27238,32401,55567,59371,63305,68260,64272,34963,16725,2533,39845,297520,84424,0.1317412260632686,0.1407599534364338,0.1500868917871257,0.1618344717382387,0.1523795072891896,0.1285500570190308,0.2001569505131712,0.705376384874902,0.496281316013457,2024
21대대통령선거,인천광역시,부평구,20250603,1,435944,339541,337007,2534,178154,125578,33275,부평구,대한민국,0.5286359037052643,0.3726272748043809,0.0987368214903548,2024,23060,부평구,504885,248443,256442,32261,37955,57617,77037,74581,88451,83173,37427,17222,2651,47463,363161,94261,0.1141190568149182,0.1525832615348049,0.1477187874466462,0.1751903898907672,0.1647365241589669,0.1134911910633114,0.186697960921794,0.7192944928052923,0.5079216059102568,2024
21대대통령선거,인천광역시,서구,20250603,1,533584,417136,414273,2863,223841,147562,42870,서구,대한민국,0.5403224443784654,0.35619506943488954,0.10348248618664505,2024,23080,서구,634066,321792,312274,59996,61159,69795,102179,110730,105352,81725,32898,14190,2389,86787,462815,84464,0.1100752918465901,0.161148839395268,0.1746348171956862,0.1661530503133743,0.1288903678796844,0.078031309043538,0.1332101074651534,0.7299161286049086,0.4924944721842836,2024
21대대통령선거,인천광역시,연수구,20250603,1,332596,268737,267049,1688,128989,108641,29419,연수구,대한민국,0.4830162254867084,0.40682047114948944,0.11016330336380215,2024,23040,연수구,417391,207871,209520,39805,48664,51041,59929,72393,67997,52358,19518,8877,1575,59326,306193,51872,0.1222858183334092,0.1435800005270837,0.1734416889678982,0.1629095979549151,0.1254411331341595,0.0718031773564834,0.1242767572851355,0.7335879307411995,0.5019753660237044,2024
21대대통령선거,인천광역시,옹진군,20250603,1,18554,14603,14414,189,5369,7816,1229,옹진군,대한민국,0.3724850839461635,0.5422505897044541,0.08526432634938254,2024,23520,옹진군,19192,11165,8027,654,823,2295,1824,2017,3099,4563,2542,1186,251,1004,11957,6231,0.1195810754481033,0.0950395998332638,0.1050958732805335,0.1614735306377657,0.2377553147144643,0.2073259691538141,0.3246665277198833,0.623020008336807,0.4182471863276365,2024
21대대통령선거,인천광역시,중구,20250603,1,146414,110897,110090,807,57340,40941,11809,중구,대한민국,0.5208465800708512,0.3718866382051049,0.10726678172404397,2024,23010,중구,164937,84863,80074,13890,14702,20094,27332,28286,25126,20058,11056,5019,833,20278,118358,26301,0.1218283344549737,0.1657117566100996,0.1714957832384486,0.1523369528971668,0.1216100692991869,0.1025118681678459,0.1594608850652067,0.7175952030169095,0.4854823356796837,2024
21대대통령선거,전라남도,강진군,20250603,1,28924,24388,24172,216,20809,2278,1085,강진군,대한민국,0.8608720834022836,0.09424127089194109,0.044886645705775274,2024,36590,강진군,31042,15223,15819,1514,2044,2044,2319,3028,4912,6531,4722,3499,589,2334,16597,12111,0.0658462727917015,0.0747052380645577,0.0975452612589395,0.1582372269827975,0.2103923716255396,0.2838090329231364,0.390148830616584,0.534662715031248,0.5095998969138587,2024
21대대통령선거,전라남도,고흥군,20250603,1,55564,46747,46370,377,40708,3968,1694,고흥군,대한민국,0.877895190856157,0.08557256847099418,0.036532240672848826,2024,36550,고흥군,58776,29445,29331,2156,2857,3516,3926,5178,9015,12838,10554,7513,1418,3369,29345,26062,0.059820334830543,0.0667959711446849,0.0880971825234789,0.1533789301755818,0.2184224853681775,0.3315128623928134,0.4434122771199129,0.4992684088743705,0.4990302164148632,2024
21대대통령선거,전라남도,곡성군,20250603,1,24642,20660,20458,202,17677,1806,975,곡성군,대한민국,0.864062958255939,0.08827842408837619,0.04765861765568482,2024,36520,곡성군,25990,13025,12965,874,1523,2185,1783,2410,4312,5442,3820,3120,620,1459,14394,10137,0.084070796460177,0.0686033089649865,0.0927279722970373,0.1659099653712966,0.2093882262408618,0.2908811081185071,0.3900346287033474,0.5538283955367449,0.4988457098884186,2024
21대대통령선거,전라남도,광양시,20250603,1,131128,108351,107766,585,86658,12945,8163,광양시,대한민국,0.8041311730972663,0.12012137408830244,0.07574745281443127,2024,36060,광양시,150390,79177,71213,12576,14706,15560,19556,22429,29909,21611,9519,5015,900,19071,106848,24471,0.103464326085511,0.1300352417049005,0.1491389055123346,0.1988762550701509,0.1436997140767338,0.1026265044218365,0.1627169359664871,0.7104727707959306,0.4735221756765742,2024
21대대통령선거,전라남도,구례군,20250603,1,21975,18821,18687,134,16019,1879,789,구례군,대한민국,0.8572269492160325,0.10055118531599508,0.04222186546797239,2024,36530,구례군,22724,10988,11736,884,1379,1311,1260,2147,4074,5040,3511,2762,467,1497,12135,9092,0.0576923076923076,0.0554479845097694,0.0944816053511705,0.1792818165815877,0.2217919380390776,0.2966027107903538,0.40010561520859,0.5340168984333744,0.5164583700052807,2024
21대대통령선거,전라남도,나주시,20250603,1,99973,84341,83760,581,71784,6806,5170,나주시,대한민국,0.8570200573065903,0.08125596943648519,0.061723973256924546,2024,36040,나주시,118018,59599,58419,9757,10483,12643,15558,16822,16950,17348,10869,7319,1311,14133,76056,27829,0.1071277262790421,0.1318273483705875,0.1425375790133708,0.1436221593316274,0.1469945262587063,0.1652205595756579,0.2358030130996966,0.6444440678540562,0.4950007625955362,2024
21대대통령선거,전라남도,담양군,20250603,1,40385,34045,33867,178,29833,2456,1578,담양군,대한민국,0.8808869991437093,0.07251897126996781,0.04659402958632297,2024,36510,담양군,43310,21592,21718,2014,2804,3531,3692,4453,7340,8913,5886,4238,677,3071,25232,15007,0.0815285153544216,0.0852459016393442,0.1028169014084507,0.1694758716231817,0.2057954283075502,0.2493881320711152,0.3465019625952436,0.5825906257215424,0.5014546294158393,2024
21대대통령선거,전라남도,목포시,20250603,1,177671,144796,143999,797,125013,11226,7760,목포시,대한민국,0.8681518621657095,0.07795887471440774,0.05388926311988278,2024,36010,목포시,214701,108162,106539,14029,22227,24215,22169,33706,37545,32699,19397,9303,1362,23441,145843,45417,0.1127847564752842,0.1032552247078495,0.1569904192341908,0.174871099808571,0.152300175593034,0.1400179784910177,0.2115360431483784,0.6792842138602055,0.4962203250101303,2024
21대대통령선거,전라남도,무안군,20250603,1,77728,65905,65457,448,56222,5103,4132,무안군,대한민국,0.8589150129092381,0.07795957651588066,0.06312541057488122,2024,36620,무안군,92913,47184,45729,8151,10289,11037,11481,14659,13484,12015,7687,4407,673,12631,61884,18398,0.1187885441219205,0.1235672080333215,0.157771248372133,0.145125009417412,0.1293145200348713,0.1374081129658928,0.1980131951395391,0.6660424267863485,0.4921700946046301,2024
21대대통령선거,전라남도,보성군,20250603,1,34072,28551,28332,219,24790,2415,1127,보성군,대한민국,0.8749823521106875,0.08523930537907666,0.03977834251023578,2024,36560,보성군,36033,17534,18499,1329,2045,2137,2645,3268,5648,7640,5946,4626,896,2174,18493,15366,0.0593067465934004,0.0734049343657203,0.0906946410235062,0.1567452057835872,0.212027863347487,0.3182638137263064,0.42644242777454,0.5132239891210835,0.5133905031498904,2024
21대대통령선거,전라남도,순천시,20250603,1,234321,197762,196665,1097,165671,17828,13166,순천시,대한민국,0.842402054254697,0.0906516156916584,0.06694633005364452,2024,36030,순천시,271376,135333,136043,21583,27170,31204,31960,38879,48095,40766,20691,11550,2027,32798,186506,52072,0.114984375921231,0.117770178645127,0.1432661694475561,0.177226431224574,0.1502196214845823,0.1262749837863333,0.1918813749189316,0.6872604799245328,0.501308148104475,2024
21대대통령선거,전라남도,신안군,20250603,1,35832,30041,29786,255,26430,2208,1148,신안군,대한민국,0.8873296179413147,0.07412878533539247,0.03854159672329282,2024,36680,신안군,35572,19444,16128,1413,1706,2235,2855,3743,5939,7794,5634,3860,559,2150,19528,13894,0.0628303159788597,0.0802597548633756,0.1052232092657146,0.1669571573147419,0.2191049139772855,0.2826099179129652,0.3905881030023614,0.5489711008658495,0.4533903069830203,2024
21대대통령선거,전라남도,여수시,20250603,1,231349,191764,190670,1094,162538,16736,11396,여수시,대한민국,0.8524571248754392,0.08777468925368438,0.059768185870876386,2024,36020,여수시,265859,137731,128128,18064,22925,28459,29702,37323,46124,44130,26683,12717,1891,27744,176279,61836,0.1070454639489353,0.1117208745989415,0.1403864454466465,0.173490459228388,0.1659902429483297,0.1553116501604234,0.2325894553127785,0.6630544762449269,0.4819396747900202,2024
21대대통령선거,전라남도,영광군,20250603,1,46202,38202,37940,262,32618,3172,2150,영광군,대한민국,0.8597258829731155,0.08360569319978914,0.056668423827095415,2024,36640,영광군,50012,25128,24884,3604,3563,3985,5001,5813,8024,8889,6492,4372,546,5091,29165,15756,0.0796808765896184,0.0999960009597696,0.1162321042949692,0.16044149404143,0.1777373430376709,0.2281452451411661,0.3150443893465568,0.5831600415900184,0.4975605854594897,2024
21대대통령선거,전라남도,영암군,20250603,1,45634,37337,37067,270,32195,3006,1866,영암군,대한민국,0.8685623330725443,0.0810963930180484,0.05034127390940729,2024,36610,영암군,60323,34335,25988,2891,3940,7333,7991,8373,10110,9561,5803,4013,650,4536,40941,14846,0.1215622565190723,0.132470202078809,0.138802778376407,0.1675977653631284,0.1584967591134393,0.173499328614293,0.2461084495134526,0.6786963513087877,0.4308141173350132,2024
21대대통령선거,전라남도,완도군,20250603,1,40521,34654,34356,298,30888,2152,1316,완도군,대한민국,0.8990569332867622,0.06263825823728024,0.03830480847595762,2024,36660,완도군,48182,26560,21622,2516,2974,4071,5692,5845,7066,8767,6540,4406,630,3846,28452,15884,0.0844921339919472,0.1181354032626292,0.1213108629778755,0.1466522767838612,0.1819559171474824,0.2402556971483126,0.3296666805030924,0.5905109792038521,0.4487567971441617,2024
21대대통령선거,전라남도,장성군,20250603,1,38328,32243,32046,197,27774,2678,1594,장성군,대한민국,0.8666916307807526,0.0835673719028896,0.049740997316357734,2024,36650,장성군,40067,20459,19608,2052,2745,3299,3480,4538,6777,7692,5186,3937,613,3207,23421,13439,0.0823370853819851,0.0868545186812089,0.1132602890158983,0.1691416876731474,0.1919784361194998,0.2429929867471984,0.3354131829186113,0.5845458856415504,0.4893802880175705,2024
21대대통령선거,전라남도,장흥군,20250603,1,31153,26253,26058,195,22956,2021,1081,장흥군,대한민국,0.8809578632281833,0.07755775577557755,0.04148438099623916,2024,36580,장흥군,33351,16379,16972,1560,2110,2222,2512,3428,5513,6838,4923,3749,675,2472,18105,12774,0.0666246889148751,0.0753200803574105,0.1027855236724536,0.1653023897334412,0.2050313333933015,0.2802614614254445,0.3830170009894755,0.5428622829900153,0.508890288147282,2024
21대대통령선거,전라남도,진도군,20250603,1,25634,21675,21475,200,18814,1702,959,진도군,대한민국,0.8760884749708964,0.07925494761350407,0.04465657741559954,2024,36670,진도군,29448,15715,13733,1357,1781,2621,3130,3196,4547,5565,4051,2938,421,2101,17182,10165,0.0890043466449334,0.1062890518880738,0.1085302906818799,0.1544077696278185,0.1889771801140994,0.2516299918500407,0.3451847324096713,0.5834691659875034,0.466347459929367,2024
21대대통령선거,전라남도,함평군,20250603,1,27478,23234,23020,214,20528,1584,908,함평군,대한민국,0.8917463075586447,0.0688097306689835,0.039443961772371854,2024,36630,함평군,29009,14732,14277,1017,1666,2101,2169,2759,4743,6102,4465,3522,578,1701,15676,11632,0.0724257988899996,0.074769898996863,0.0951084146299424,0.1635009824537212,0.2103485125305939,0.2952531972836016,0.4009790065152194,0.5403840187528008,0.4921576062601261,2024
21대대통령선거,전라남도,해남군,20250603,1,56611,48054,47670,384,42205,3496,1969,해남군,대한민국,0.8853576672959933,0.07333752884413677,0.04130480385986994,2024,36600,해남군,62068,31608,30460,3057,4044,4404,5106,6877,10248,12529,9128,6093,913,4794,34889,22385,0.070954437069021,0.0822646130050911,0.1107978346329831,0.1651092350325449,0.2018592511439066,0.2599407101888251,0.3606528323773925,0.5621092994779919,0.4907520783656635,2024
21대대통령선거,전라남도,화순군,20250603,1,54306,45541,45222,319,39811,3159,2252,화순군,대한민국,0.8803458493653531,0.06985538012471806,0.04979877050992879,2024,36570,화순군,59174,28939,30235,2933,4626,5670,4756,6532,10794,11041,7014,5285,885,4751,36122,18301,0.0958191097441443,0.0803731368506438,0.1103863183154763,0.1824111941055193,0.1865853246358197,0.2228005542974955,0.3092743434616554,0.61043701625714,0.5109507553993308,2024
