sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_정의당,party_녹색당,party_무소속,party_통일한국당,party_미래당,party_진보당,party_시대전환,party_우리공화당,party_혁명21,party_독도당,party_신한반도평화체제당,party_기독당,party_노동당,party_깨어있는시민연대당,party_한류연합당,party_자유통일당
20220601,6,8회지방선거_기초의원지역구,서울특별시,강동구,강동구나선거구,77180,42001,39162,2839,5460.0,4327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,서울특별시,강동구,강동구다선거구,76201,42562,39681,2881,4370.0,6565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,서울특별시,강동구,강동구바선거구,80977,42485,40259,2226,6369.0,8450.0,1412.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,중구,중구가선거구,19860,9781,8876,905,1608.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,중구,중구나선거구,18376,9347,8513,834,1777.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,서구,서구가선거구,50179,26212,24760,1452,3201.0,3989.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,서구,서구나선거구,43247,20829,19405,1424,2595.0,3782.0,0.0,0.0,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동구,동구가선거구,43205,21554,19048,2506,3637.0,4946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동구,동구나선거구,37664,19269,18483,786,5763.0,2962.0,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,영도구,영도구가선거구,47255,24339,22437,1902,3386.0,2504.0,0.0,0.0,0.0,0.0,0.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,영도구,영도구나선거구,52140,25885,23607,2278,3498.0,3781.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,부산진구,부산진구가선거구,43448,19551,18595,956,6712.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,부산진구,부산진구나선거구,37017,19569,18564,1005,5996.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,부산진구,부산진구다선거구,34740,17035,16209,826,6288.0,9180.0,0.0,0.0,227.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,부산진구,부산진구라선거구,39246,19935,18868,1067,7281.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,부산진구,부산진구바선거구,38680,16529,15619,910,5309.0,2015.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동래구,동래구가선거구,36111,18646,18315,331,5919.0,11674.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동래구,동래구나선거구,39399,18676,18246,430,6414.0,2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동래구,동래구다선거구,53145,26106,25310,796,7840.0,5882.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동래구,동래구라선거구,44083,22357,20578,1779,3151.0,4383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,동래구,동래구마선거구,61296,30986,28855,2131,2510.0,4047.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,남구,남구나선거구,36155,19474,18920,554,6088.0,10386.0,0.0,0.0,0.0,0.0,0.0,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,남구,남구다선거구,41311,21041,20253,788,7646.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,남구,남구마선거구,69305,37810,33621,4189,3793.0,8434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,북구,북구가선거구,65912,30636,27333,3303,3915.0,7352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,북구,북구다선거구,38892,20746,20090,656,7330.0,5301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,북구,북구라선거구,48356,25028,24293,735,7799.0,13737.0,0.0,0.0,2114.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,북구,북구마선거구,58132,31860,29137,2723,7871.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,해운대구,해운대구나선거구,48606,24835,23439,1396,1517.0,3342.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,해운대구,해운대구다선거구,50456,23700,22432,1268,2078.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,해운대구,해운대구바선거구,41270,18434,17588,846,6108.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,해운대구,해운대구사선거구,42137,21595,20886,709,7719.0,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,해운대구,해운대구아선거구,33979,16809,15785,1024,4516.0,2454.0,0.0,0.0,0.0,0.0,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사하구,사하구가선거구,52408,26227,25359,868,6929.0,5890.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사하구,사하구나선거구,64646,30366,26937,3429,5090.0,6765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사하구,사하구다선거구,62909,28873,25771,3102,3707.0,4417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사하구,사하구라선거구,32566,13736,13277,459,1678.0,7467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사하구,사하구마선거구,56334,27308,25164,2144,2303.0,4564.0,0.0,0.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,금정구,금정구가선거구,50266,24792,23863,929,7207.0,16013.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,금정구,금정구나선거구,53429,28204,26021,2183,2660.0,5199.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,금정구,금정구다선거구,42674,21761,20719,1042,7206.0,3002.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,금정구,금정구라선거구,54076,28097,26150,1947,4191.0,6400.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,강서구,강서구가선거구,58235,27517,26830,687,7769.0,2505.0,0.0,0.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,강서구,강서구나선거구,54624,23967,21670,2297,3523.0,6044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,연제구,연제구가선거구,51457,28197,26642,1555,2414.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,연제구,연제구나선거구,47429,22603,21762,841,7240.0,3033.0,0.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,연제구,연제구라선거구,42223,21781,21369,412,5299.0,11160.0,0.0,0.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,수영구,수영구나선거구,44707,20161,19291,870,6684.0,11355.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,수영구,수영구라선거구,38484,18760,18128,632,5424.0,12233.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,사상구,사상구가선거구,57509,26370,24278,2092,3533.0,4296.0,0.0,0.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,기장군,기장군가선거구,46666,20888,19903,985,4930.0,3458.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,기장군,기장군나선거구,28036,13956,13464,492,4137.0,2202.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,부산광역시,기장군,기장군다선거구,69169,29396,27758,1638,2187.0,3988.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,중구,중구가선거구,31499,12818,12435,383,2975.0,2012.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,중구,중구나선거구,37326,16715,15949,766,3242.0,4208.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구가선거구,37185,16494,15853,641,3439.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구나선거구,33209,14721,14171,550,2374.0,3271.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구다선거구,53875,24350,22873,1477,2673.0,4341.0,644.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구라선거구,70895,32035,30687,1348,6101.0,2127.0,0.0,773.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구마선거구,45695,19614,18822,792,3677.0,4329.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,동구,동구바선거구,56214,23766,22891,875,5519.0,4160.0,0.0,0.0,934.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,서구,서구가선거구,31706,14065,13604,461,2016.0,3342.0,0.0,0.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,서구,서구나선거구,45081,20140,19442,698,3120.0,2713.0,0.0,0.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,서구,서구다선거구,30632,13704,13186,518,1847.0,4201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,서구,서구라선거구,40819,18525,17869,656,3148.0,3389.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,남구,남구가선거구,59526,25482,24819,663,5009.0,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,남구,남구나선거구,38793,16603,16002,601,2621.0,2663.0,0.0,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,남구,남구다선거구,30734,12603,12110,493,2251.0,2114.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구가선거구,34160,15398,14535,863,3444.0,3519.0,0.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구나선거구,34868,16396,15467,929,3816.0,4355.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구다선거구,50385,22189,21330,859,4155.0,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구라선거구,39590,17112,16518,594,4760.0,3685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구마선거구,79567,32772,31747,1025,6992.0,5223.0,0.0,0.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구바선거구,74344,30957,29854,1103,5862.0,3309.0,1452.0,0.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,북구,북구사선거구,60509,25570,24698,872,4467.0,2591.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구가선거구,56123,24739,24063,676,4516.0,3689.0,0.0,0.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구나선거구,45080,20031,19467,564,5465.0,4756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구다선거구,24922,11477,11172,305,2303.0,3542.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구라선거구,77121,35708,34702,1006,7376.0,6159.0,4633.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구마선거구,74434,32378,30007,2371,1957.0,3918.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,수성구,수성구바선거구,71368,33148,31930,1218,4632.0,6462.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구가선거구,78177,32349,31329,1020,6386.0,4223.0,0.0,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구나선거구,63824,25768,24874,894,5452.0,3763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구다선거구,42090,17881,17374,507,3036.0,3151.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구라선거구,47564,20300,19660,640,4149.0,4801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구마선거구,66993,27790,26955,835,6346.0,5106.0,0.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구바선거구,40996,18780,17971,809,3416.0,5531.0,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달서구,달서구사선거구,62939,25214,24248,966,3907.0,5423.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달성군,달성군가선거구,47393,21964,21428,536,3255.0,3888.0,0.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달성군,달성군나선거구,36780,16459,15917,542,2981.0,4095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달성군,달성군다선거구,56373,22209,21536,673,3975.0,2328.0,0.0,0.0,0.0,0.0,0.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,대구광역시,달성군,달성군라선거구,74034,30686,29890,796,6676.0,2947.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,중구,중구가선거구,41055,19740,18485,1255,3170.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,중구,중구나선거구,83919,37611,35752,1859,3631.0,5397.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,동구,동구가선거구,27182,15185,14294,891,1675.0,1964.0,2329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,동구,동구나선거구,25546,13755,12825,930,1764.0,2300.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,미추홀구,미추홀구가선거구,86346,38979,37560,1419,4442.0,17459.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,미추홀구,미추홀구나선거구,83961,35919,32843,3076,5796.0,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,미추홀구,미추홀구다선거구,95341,41749,37491,4258,4263.0,7690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,미추홀구,미추홀구라선거구,92964,43627,40769,2858,4603.0,4479.0,2636.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,연수구,연수구가선거구,56910,26555,25592,963,10728.0,3876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,연수구,연수구나선거구,63113,33179,30360,2819,5596.0,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,연수구,연수구마선거구,76308,40105,37929,2176,4792.0,5599.0,3621.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,남동구,남동구나선거구,71568,30682,27632,3050,4493.0,3731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,남동구,남동구다선거구,87410,42763,40308,2455,5963.0,5264.0,0.0,0.0,0.0,0.0,0.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,남동구,남동구라선거구,72131,35875,33572,2303,4829.0,3281.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,남동구,남동구마선거구,83849,42341,39688,2653,5196.0,6630.0,3702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,부평구,부평구나선거구,80774,33560,30198,3362,4074.0,5967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,부평구,부평구다선거구,79545,39300,35564,3736,5503.0,4522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,6,8회지방선거_기초의원지역구,인천광역시,부평구,부평구라선거구,73120,36437,34022,2415,4362.0,3285.0,3331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
