sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_무소속,party_진보당,party_민생당,party_노동당,party_한국당,party_정의당,party_남북통일당,party_우리공화당,party_녹색당
20220601,5,8회지방선거_광역의원지역구,부산광역시,동구,동구제1선거구,43205,21557,20913,644,7735.0,13178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,동구,동구제2선거구,37664,19268,18639,629,6300.0,11529.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,영도구,영도구제1선거구,47255,24342,23626,716,9193.0,14433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,영도구,영도구제2선거구,52140,25886,25242,644,9790.0,15452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,부산진구,부산진구제1선거구,80465,39120,38293,827,12245.0,22971.0,3077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,부산진구,부산진구제2선거구,73986,36976,36174,802,14454.0,21720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,부산진구,부산진구제3선거구,77025,33117,32416,701,11683.0,20733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,부산진구,부산진구제4선거구,81549,39888,39230,658,14704.0,23698.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,동래구,동래구제1선거구,75510,37323,36769,554,13320.0,23449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,동래구,동래구제2선거구,97228,48470,47769,701,17682.0,30087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,동래구,동래구제3선거구,61296,30995,30541,454,10228.0,20313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,남구,남구제1선거구,73867,39460,38586,874,14595.0,23991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,남구,남구제2선거구,41311,21041,20492,549,8174.0,12318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,남구,남구제3선거구,42536,20168,19780,388,8198.0,11582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,남구,남구제4선거구,69305,37816,36910,906,12428.0,24482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,북구,북구제1선거구,65912,30639,29828,811,11330.0,18498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,북구,북구제2선거구,73387,38433,37838,595,14607.0,23231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,북구,북구제3선거구,48356,25027,24303,724,8928.0,15375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,북구,북구제4선거구,58132,31864,31284,580,13329.0,17955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,해운대구,해운대구제1선거구,92157,45202,44374,828,13299.0,31075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,해운대구,해운대구제2선거구,98509,48445,47484,961,19443.0,28041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,해운대구,해운대구제3선거구,71176,32665,32071,594,11744.0,20327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,해운대구,해운대구제4선거구,76116,38401,37353,1048,13355.0,23998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,사하구,사하구제1선거구,52408,26228,25808,420,9205.0,16603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
