sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_새로운미래,party_개혁신당,party_가락특권폐지당,party_대한국민당,party_민중민주당,party_한국국민당,party_무소속,party_녹색정의당,party_기후민생당,party_진보당,party_내일로미래로,party_자유통일당,party_새진보연합,party_우리공화당,party_자유민주당,party_소나무당,party_기독당,party_노동당,party_한국농어민당
20240410,2,22대국회의원선거_지역구,인천광역시,부평구,부평구을,206143,139504,138023,1481,70896.0,53487,11399.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,인천광역시,계양구,계양구갑,120600,79547,78603,944,45823.0,32780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,인천광역시,계양구,계양구을,127351,90849,89354,1495,48365.0,40616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,인천광역시,서구,서구갑,174282,111742,110368,1374,63564.0,44565,0.0,1215.0,0.0,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,인천광역시,서구,서구을,167373,108046,106871,1175,60423.0,46448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,인천광역시,서구,서구병,179572,114220,113045,1175,65033.0,44720,0.0,2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,남구,동구남구갑,136736,95225,93446,1779,82883.0,10563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,동구,동구남구을,133090,93466,92005,1461,64558.0,7936,0.0,1531.0,0.0,0.0,0.0,0.0,14865.0,0.0,0.0,3115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,서구,서구갑,124977,83480,82231,1249,56267.0,7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174.0,0.0,0.0,0.0,0.0,0.0,14292.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,서구,서구을,118893,82488,81294,1194,58037.0,6360,0.0,1138.0,0.0,0.0,0.0,0.0,0.0,11922.0,0.0,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,북구,북구갑,158463,105423,103902,1521,86713.0,8856,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,0.0,0.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,북구,북구을,202572,140230,138652,1578,99993.0,9877,4674.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,광산구,광산구갑,138064,91955,90696,1259,74102.0,6318,3145.0,0.0,0.0,0.0,0.0,0.0,1351.0,0.0,0.0,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,광주광역시,광산구,광산구을,186787,125638,124492,1146,94733.0,5941,17237.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,0.0,5110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,동구,동구,190412,122640,121131,1509,64597.0,54527,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,중구,중구,195348,129803,127681,2122,66509.0,61172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,서구,서구갑,212533,137017,135478,1539,71576.0,56136,3171.0,0.0,0.0,0.0,0.0,0.0,4595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,서구,서구을,183839,121359,119701,1658,65340.0,51320,0.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,유성구,유성구갑,159614,106967,105741,1226,60038.0,43189,0.0,2514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,유성구,유성구을,144975,103752,102720,1032,61387.0,38209,3124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,대전광역시,대덕구,대덕구,149618,97928,96752,1176,49273.0,41655,5824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,중구,중구,179055,121227,119759,1468,52158.0,67601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,남구,남구갑,139853,95078,92955,2123,39687.0,50066,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,남구,남구을,123722,80138,79146,992,34644.0,44502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,동구,동구,127134,84726,83845,881,38474.0,37906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7465.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,북구,북구,176056,116665,114620,2045,0.0,49155,0.0,0.0,0.0,0.0,0.0,0.0,2277.0,0.0,0.0,63188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,울산광역시,울주군,울주군,188440,126887,125351,1536,58307.0,67044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,세종특별자치시,세종특별자치시,세종특별자치시갑,171472,121921,115221,6700,0.0,49622,65599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,세종특별자치시,세종특별자치시,세종특별자치시을,129759,89349,88297,1052,49621.0,33148,0.0,4104.0,0.0,0.0,0.0,174.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,수원시장안구,수원시갑,200396,137505,136037,1468,75562.0,57366,0.0,3109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,수원시권선구,수원시을,213733,142223,140397,1826,86677.0,53720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,수원시팔달구,수원시병,182482,117975,116402,1573,64505.0,51897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,수원시영통구,수원시정,201075,142081,137385,4696,69881.0,67504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,수원시권선구,수원시무,227030,150492,148570,1922,87665.0,60905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,성남시수정구,성남시수정구,209986,140337,138374,1963,80835.0,57539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,성남시중원구,성남시중원구,186583,124326,122529,1797,73661.0,48868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,성남시분당구,성남시분당구갑,214158,165167,163893,1274,76578.0,87315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,성남시분당구,성남시분당구을,182451,136901,135455,1446,66196.0,69259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,의정부시,의정부시갑,177927,109984,108686,1298,59660.0,47221,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,의정부시,의정부시을,222648,145767,144175,1592,79697.0,64478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안양시만안구,안양시만안구,203664,140494,138808,1686,78924.0,59884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안양시동안구,안양시동안구갑,138721,100467,99226,1241,56891.0,42335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안양시동안구,안양시동안구을,129800,98248,96999,1249,52248.0,44751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,부천시오정구,부천시갑,232632,142442,140371,2071,85815.0,54556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,부천시원미구,부천시을,214471,149414,147537,1877,82475.0,55975,9087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,부천시소사구,부천시병,233948,158059,155918,2141,84886.0,59312,11720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,광명시,광명시갑,113596,82215,81241,974,47716.0,33525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,광명시,광명시을,125172,89475,88057,1418,52455.0,35602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,평택시,평택시갑,166864,98026,96752,1274,55550.0,41202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,평택시,평택시을,159378,93414,92195,1219,49998.0,42197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,평택시,평택시병,171693,106796,105739,1057,55794.0,45977,3968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,양주시,동두천시양주시연천군갑,218378,137841,136369,1472,82186.0,54183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,동두천시,동두천시양주시연천군을,88271,54901,54229,672,25935.0,28294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,연천군,동두천시양주시연천군을,37007,25113,24704,409,10605.0,14099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안산시상록구,안산시갑,170398,104875,102567,2308,57050.0,45517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안산시상록구,안산시을,197297,121951,120162,1789,67547.0,45645,0.0,0.0,0.0,0.0,0.0,0.0,6970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안산시단원구,안산시병,181427,110841,109474,1367,59317.0,47175,0.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,고양시덕양구,고양시갑,228942,154997,153653,1344,69617.0,54308,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,28293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,고양시덕양구,고양시을,229773,160599,159030,1569,97402.0,59375,0.0,0.0,0.0,0.0,0.0,0.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,고양시일산동구,고양시병,236926,159334,157466,1868,85134.0,72332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,고양시일산서구,고양시정,227947,157917,156047,1870,85660.0,70387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,과천시,의왕시과천시,67624,52845,52306,539,25322.0,26984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,의왕시,의왕시과천시,135337,98807,97842,965,56318.0,41524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,구리시,구리시,161475,111029,109918,1111,59331.0,47620,0.0,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,남양주시,남양주시갑,180754,114849,113808,1041,58135.0,40670,0.0,15003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,남양주시,남양주시을,208484,132976,131756,1220,75031.0,53774,0.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,남양주시,남양주시병,225084,154132,152760,1372,83387.0,64539,0.0,4834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,오산시,오산시,193088,116246,114574,1672,67619.0,46955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,시흥시,시흥시갑,221338,147434,145813,1621,88676.0,55817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,시흥시,시흥시을,212474,127336,125944,1392,71207.0,49828,4909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,군포시,군포시,226042,159244,157333,1911,89561.0,67772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,하남시,하남시갑,144860,102646,101657,989,51428.0,50229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,하남시,하남시을,127378,87372,86601,771,44734.0,37850,4017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,용인시처인구,용인시갑,225977,143131,141432,1699,71030.0,61995,0.0,4543.0,0.0,0.0,0.0,0.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,용인시기흥구,용인시을,229759,159027,157505,1522,87739.0,65676,0.0,4090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,용인시수지구,용인시병,220492,163843,162225,1618,81538.0,80687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,용인시기흥구,용인시정,223886,162556,160900,1656,82156.0,75436,3308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,파주시,파주시갑,226611,147465,145985,1480,92611.0,53374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,파주시,파주시을,192812,119610,118055,1555,64741.0,53314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,이천시,이천시,188859,118732,117261,1471,57070.0,60191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,안성시,안성시,165008,104616,103548,1068,52517.0,49049,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,김포시,김포시갑,186262,129846,128677,1169,69836.0,58841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,김포시,김포시을,209555,135635,134273,1362,74556.0,59717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,화성시갑,화성시갑,221628,137547,135837,1710,75916.0,59921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,화성시을,화성시을,169135,122944,122260,684,48578.0,21826,0.0,51856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,화성시갑,화성시병,207233,131923,130179,1744,80110.0,48360,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,화성시을,화성시정,164120,113130,112071,1059,62457.0,38207,0.0,10344.0,0.0,0.0,0.0,0.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,광주시,광주시갑,163581,105196,104074,1122,58631.0,45443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,광주시,광주시을,170215,106373,105210,1163,57935.0,47275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,포천시,포천시가평군,127813,81423,80488,935,41435.0,38210,0.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,가평군,포천시가평군,56055,37243,36781,462,15280.0,20982,0.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,여주시,여주시양평군,100723,64397,63635,762,30918.0,32717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,경기도,양평군,여주시양평군,111052,77160,76174,986,33975.0,42199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,청주시상당구,청주시상당구,169036,109208,108065,1143,55602.0,49905,0.0,0.0,0.0,0.0,0.0,0.0,797.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,청주시서원구,청주시서원구,161145,105939,104523,1416,54835.0,49688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,청주시흥덕구,청주시흥덕구,231288,141730,139805,1925,72375.0,62334,0.0,5096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,청주시청원구,청주시청원구,158647,100091,98749,1342,52620.0,46129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,충주시,충주시,181005,119216,117996,1220,57682.0,60314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,제천시,제천시단양군,114394,77115,76115,1000,32596.0,36375,3477.0,0.0,0.0,0.0,0.0,0.0,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,단양군,제천시단양군,25374,18296,18010,286,6411.0,10157,514.0,0.0,0.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,영동군,보은군옥천군영동군괴산군,40091,28575,28182,393,13087.0,15095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,보은군,보은군옥천군영동군괴산군,28287,20846,20560,286,9838.0,10722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,옥천군,보은군옥천군영동군괴산군,43972,31703,31209,494,15357.0,15852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,2,22대국회의원선거_지역구,충청북도,괴산군,보은군옥천군영동군괴산군,33819,24853,24395,458,10830.0,13565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
