sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_자유한국당,party_바른미래당,party_무소속,party_민주평화당,party_민중당,party_홍익당,party_대한애국당,party_노동당,party_한국국민당,party_정의당,party_국제녹색당
20180613,5,7회지방선거_광역의원지역구,부산광역시,금정구,금정구제1선거구,98835,57736,56165,1571,28951.0,27214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,금정구,금정구제2선거구,112143,68841,67385,1456,36984.0,28038.0,0.0,0.0,0.0,2363.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,강서구,강서구제1선거구,42429,25728,24986,742,15323.0,9663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,강서구,강서구제2선거구,50425,29776,29166,610,17620.0,11546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,연제구,연제구제1선거구,93411,57249,56002,1247,31779.0,24223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,연제구,연제구제2선거구,81262,48620,47664,956,23425.0,17773.0,3433.0,798.0,0.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,수영구,수영구제1선거구,83878,48254,46539,1715,26620.0,19919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,수영구,수영구제2선거구,71916,42184,40929,1255,20995.0,19934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,사상구,사상구제1선거구,95973,54519,52453,2066,27867.0,22501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,사상구,사상구제2선거구,99505,59611,57410,2201,31358.0,19760.0,6292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,기장군,기장군제1선거구,46879,26959,26204,755,11060.0,10466.0,0.0,4678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,부산광역시,기장군,기장군제2선거구,81003,49299,47957,1342,21795.0,13208.0,12954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,중구,중구제1선거구,32856,18360,17929,431,5656.0,8640.0,2238.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,중구,중구제2선거구,35447,21492,20933,559,8475.0,10373.0,0.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,동구,동구제1선거구,71570,40192,39009,1183,12010.0,19068.0,7931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,동구,동구제2선거구,57427,32958,31676,1282,0.0,16923.0,9023.0,5730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,동구,동구제3선거구,68927,41545,40494,1051,12052.0,16582.0,9873.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,동구,동구제4선거구,97936,56869,55500,1369,20270.0,21147.0,12733.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,서구,서구제2선거구,78819,41760,40083,1677,0.0,20115.0,0.0,8257.0,0.0,0.0,0.0,0.0,0.0,0.0,11711.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,남구,남구제1선거구,62548,34395,33290,1105,11452.0,17817.0,0.0,4021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,남구,남구제2선거구,71945,37831,36531,1300,13061.0,19705.0,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,북구,북구제1선거구,72232,42687,41558,1129,17048.0,20872.0,0.0,912.0,0.0,0.0,0.0,1273.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,북구,북구제2선거구,90276,51574,49707,1867,18250.0,24460.0,4506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,북구,북구제3선거구,64387,37311,36589,722,15055.0,14022.0,3865.0,3091.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,북구,북구제4선거구,95098,53235,51862,1373,21559.0,23974.0,6329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,북구,북구제5선거구,38017,21007,20457,550,7100.0,10201.0,0.0,3156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,수성구,수성구제1선거구,98732,60199,58836,1363,29545.0,29291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,수성구,수성구제2선거구,100844,63740,62310,1430,31198.0,31112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,수성구,수성구제3선거구,76297,43459,42271,1188,18201.0,24070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,수성구,수성구제4선거구,75981,44385,43261,1124,14898.0,22603.0,0.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제1선거구,79798,45400,44333,1067,20783.0,23550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제2선거구,63617,35057,34246,811,13188.0,13702.0,0.0,6350.0,0.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제3선거구,99995,58261,56859,1402,28287.0,22405.0,0.0,6167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제4선거구,94554,56015,54524,1491,26897.0,27627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제5선거구,68493,36747,35712,1035,14222.0,17020.0,0.0,0.0,0.0,0.0,0.0,4470.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달서구,달서구제6선거구,66212,34430,33685,745,10892.0,16041.0,5104.0,0.0,0.0,334.0,0.0,1314.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달성군,달성군제1선거구,118293,70146,68521,1625,24178.0,30151.0,0.0,8626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대구광역시,달성군,달성군제2선거구,78544,45062,42837,2225,0.0,19259.0,0.0,7638.0,0.0,7895.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,중구,중구제1선거구,43864,23387,22640,747,13339.0,9301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,중구,중구제2선거구,54744,30261,29516,745,20150.0,9366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,동구,동구선거구,57559,34750,33403,1347,21033.0,12370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남구,남구제1선거구,96608,47531,45968,1563,29069.0,14365.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남구,남구제2선거구,74024,37773,36535,1238,21039.0,13249.0,0.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남구,남구제3선거구,75349,37680,36426,1254,22310.0,14116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남구,남구제4선거구,110527,60788,58950,1838,31165.0,18718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,연수구,연수구제1선거구,92500,58253,57062,1191,31362.0,19437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,연수구,연수구제2선거구,48090,28990,28241,749,19046.0,9195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,연수구,연수구제3선거구,62245,33132,32095,1037,20543.0,11552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,연수구,연수구제4선거구,66791,40132,38958,1174,23112.0,11341.0,4505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제1선거구,82869,47954,46927,1027,33247.0,13680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제2선거구,60566,32779,31697,1082,20834.0,10863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제3선거구,70915,35868,34577,1291,23464.0,11113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제4선거구,75103,42840,41935,905,27390.0,12285.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제5선거구,71349,39939,38868,1071,24699.0,10800.0,3369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,남동구,남동구제6선거구,80330,47089,45902,1187,31732.0,14170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제1선거구,64349,32712,32005,707,23217.0,8788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제2선거구,84350,45945,44685,1260,27685.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제3선거구,90222,43548,42506,1042,29779.0,12727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제4선거구,77410,43425,42520,905,29271.0,13249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제5선거구,63886,35268,34477,791,24242.0,10235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,부평구,부평구제6선거구,68401,40859,40029,830,29028.0,11001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,계양구,계양구제1선거구,50031,27474,26455,1019,18729.0,7726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,계양구,계양구제2선거구,72554,39059,37722,1337,28035.0,9687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,계양구,계양구제3선거구,52192,27033,25983,1050,18988.0,6995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,계양구,계양구제4선거구,91439,50272,48908,1364,35462.0,13446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,서구,서구제1선거구,101596,54756,53796,960,39457.0,14339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,서구,서구제2선거구,94058,48846,47638,1208,30942.0,11452.0,5244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,서구,서구제3선거구,117700,68079,66908,1171,45949.0,14891.0,6068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,서구,서구제4선거구,109465,58429,57105,1324,30642.0,17656.0,8807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,강화군,강화군선거구,60755,39937,38267,1670,15753.0,22514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,인천광역시,옹진군,옹진군선거구,18938,13907,13116,791,7226.0,5890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,동구,동구제1선거구,36571,22309,21767,542,13111.0,0.0,4751.0,0.0,3905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,동구,동구제2선거구,45694,29236,28468,768,18128.0,0.0,4998.0,0.0,3913.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,서구,서구제2선거구,74378,44238,43319,919,27080.0,0.0,0.0,0.0,0.0,16239.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,서구,서구제3선거구,53695,33001,32014,987,26238.0,0.0,0.0,0.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,남구,남구제1선거구,60208,33705,32743,962,26615.0,0.0,0.0,6128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,남구,남구제2선거구,43257,25940,25174,766,18613.0,0.0,0.0,2861.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,남구,남구제3선거구,73499,46629,45211,1418,32416.0,0.0,0.0,0.0,12795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,북구,북구제1선거구,36254,19900,19355,545,13552.0,0.0,0.0,0.0,4704.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,북구,북구제2선거구,61620,35665,34692,973,25915.0,0.0,0.0,0.0,8777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,북구,북구제3선거구,58301,33812,31910,1902,24649.0,0.0,0.0,0.0,7261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,북구,북구제4선거구,79737,48170,47261,909,34014.0,0.0,0.0,0.0,8878.0,4369.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,북구,북구제6선거구,64378,37146,36349,797,28025.0,0.0,0.0,0.0,8324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,광산구,광산구제1선거구,61825,36581,35401,1180,28842.0,0.0,6559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,광산구,광산구제2선거구,73271,41049,40187,862,27895.0,0.0,2507.0,0.0,4535.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,광산구,광산구제3선거구,74194,43070,41999,1071,35309.0,0.0,6690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,광산구,광산구제4선거구,42853,24913,24476,437,16054.0,0.0,4679.0,0.0,0.0,3743.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,광주광역시,광산구,광산구제5선거구,54868,32384,31824,560,26848.0,0.0,4976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,동구,동구제1선거구,77858,44371,43291,1080,25083.0,12243.0,5965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,동구,동구제2선거구,54566,30610,29855,755,14181.0,9179.0,6495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,동구,동구제3선거구,58938,31323,30656,667,16516.0,8683.0,5457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,중구,중구제1선거구,58368,30364,29648,716,15242.0,10244.0,4162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,중구,중구제2선거구,74117,45389,44353,1036,26665.0,14124.0,3564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,중구,중구제3선거구,73557,41177,40097,1080,25968.0,14129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제1선거구,62364,33124,32272,852,21148.0,11124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제2선거구,62419,34228,33281,947,21419.0,11862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제3선거구,81919,49024,47919,1105,35281.0,12638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제4선거구,76537,39204,38152,1052,26709.0,11443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제5선거구,58970,38091,37212,879,22528.0,9389.0,3561.0,0.0,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,서구,서구제6선거구,53158,32811,32045,766,22031.0,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,유성구,유성구제1선거구,63379,37983,37341,642,24188.0,8871.0,4282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,유성구,유성구제2선거구,79775,46336,45183,1153,31580.0,13603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,유성구,유성구제3선거구,64921,42452,41320,1132,30312.0,11008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,유성구,유성구제4선거구,64588,41482,40668,814,31009.0,9659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제1선거구,45042,26300,25531,769,14332.0,11199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제2선거구,56123,32079,31253,826,20282.0,10971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,대전광역시,대덕구,대덕구제3선거구,52914,30444,29626,818,18138.0,11488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,중구,중구제1선거구,55657,35067,33726,1341,17930.0,15796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,중구,중구제2선거구,37886,25241,24538,703,8472.0,9146.0,0.0,0.0,0.0,6920.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,중구,중구제3선거구,68388,46074,44339,1735,23590.0,20749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,중구,중구제4선거구,32977,21933,21115,818,12095.0,9020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제1선거구,60582,38551,37316,1235,15951.0,16200.0,0.0,5165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제2선거구,40248,27744,27059,685,13226.0,10918.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제3선거구,48192,31699,30929,770,15357.0,12191.0,0.0,0.0,0.0,3381.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제4선거구,52505,30904,29852,1052,12827.0,11899.0,0.0,0.0,0.0,5126.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제5선거구,37420,23944,23307,637,11135.0,9598.0,0.0,0.0,0.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,남구,남구제6선거구,35983,23797,23020,777,10213.0,9399.0,0.0,0.0,0.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,동구,동구제1선거구,61464,37292,35869,1423,15472.0,13939.0,0.0,0.0,0.0,0.0,0.0,0.0,6458.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,동구,동구제2선거구,35856,24333,23431,902,8671.0,11394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,동구,동구제3선거구,36996,25124,24387,737,8951.0,7563.0,0.0,0.0,0.0,7873.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,북구,북구제1선거구,57571,37967,37116,851,18313.0,12931.0,0.0,0.0,0.0,5872.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,북구,북구제2선거구,57156,37164,36289,875,19329.0,11793.0,0.0,0.0,679.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,북구,북구제3선거구,44303,28977,28075,902,14470.0,7805.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,울주군,울주군제1선거구,55646,32659,31354,1305,11600.0,10897.0,3597.0,5260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,울주군,울주군제2선거구,70110,48016,46327,1689,25093.0,15114.0,0.0,2318.0,0.0,3802.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,울산광역시,울주군,울주군제3선거구,53610,34076,32821,1255,14714.0,14888.0,0.0,3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제1선거구,13783,7426,7288,138,3745.0,2122.0,789.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제2선거구,13212,7261,7149,112,5092.0,1424.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제3선거구,9688,5746,5665,81,3138.0,1064.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제4선거구,17143,9978,9698,280,4365.0,1897.0,3436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제5선거구,15155,8362,8154,208,4143.0,2906.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제6선거구,11515,6284,6058,226,3661.0,2397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제7선거구,13290,8985,8884,101,6623.0,1104.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제8선거구,12172,7568,7433,135,4363.0,1475.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,5,7회지방선거_광역의원지역구,세종특별자치시,세종특별자치시,세종특별자치시제9선거구,11365,7611,7542,69,4817.0,839.0,1115.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
