sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_자유한국당,party_바른미래당,party_민주평화당,party_무소속,party_정의당,party_녹색당,party_한국국민당,party_대한애국당,party_민중당,party_한반도미래연합
20180613,4,7회지방선거_기초단체장,충청북도,증평군,증평군,30638,19436,19041,395,9996.0,6077.0,0.0,0.0,2968.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,천안시서북구,천안시,298093,159448,156758,2690,96607.0,51335.0,0.0,0.0,8816.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,천안시동남구,천안시,211724,106415,104055,2360,58089.0,40784.0,0.0,0.0,5182.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,공주시,공주시,92935,56755,55371,1384,31387.0,23984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,보령시,보령시,87281,56354,54778,1576,22216.0,27813.0,4749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,아산시,아산시,244293,129998,127770,2228,78020.0,42091.0,7659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,서산시,서산시,139529,82002,80480,1522,42023.0,28600.0,7761.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,태안군,태안군,55792,37244,36119,1125,17532.0,13633.0,0.0,0.0,4954.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,금산군,금산군,46310,30785,30085,700,10633.0,6812.0,1862.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,논산시,논산시,103367,62961,61403,1558,31074.0,27916.0,2413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,계룡시,계룡시,33093,22137,21784,353,10483.0,6767.0,4534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,당진시,당진시,135932,76671,75124,1547,37186.0,29969.0,7969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,부여군,부여군,60334,40205,38915,1290,20971.0,17944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,서천군,서천군,48407,33972,32979,993,10566.0,12224.0,0.0,0.0,10189.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,홍성군,홍성군,83928,51044,49849,1195,20282.0,21654.0,7913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,청양군,청양군,28741,21229,20616,613,9063.0,8478.0,1364.0,0.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,충청남도,예산군,예산군,70654,44252,42948,1304,17269.0,25679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,전주시완산구,전주시,313929,193296,189980,3316,123027.0,0.0,0.0,50416.0,0.0,16537.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,전주시덕진구,전주시,210274,130722,128515,2207,81488.0,0.0,0.0,35042.0,0.0,11985.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,군산시,군산시,223434,134455,131644,2811,64704.0,2653.0,15284.0,14758.0,1291.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,익산시,익산시,245566,153282,150058,3224,72169.0,0.0,0.0,77889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,정읍시,정읍시,96002,64326,62609,1717,25585.0,0.0,0.0,12212.0,14400.0,3630.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,남원시,남원시,69930,51531,48886,2645,27153.0,0.0,0.0,21733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,김제시,김제시,74992,51665,50100,1565,33427.0,0.0,0.0,16673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,완주군,완주군,78531,52842,51420,1422,39508.0,0.0,0.0,11912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,진안군,진안군,23029,17585,17073,512,12048.0,0.0,0.0,2983.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,무주군,무주군,21573,17366,16925,441,7311.0,0.0,0.0,0.0,9614.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,장수군,장수군,20072,16592,16150,442,6461.0,0.0,0.0,0.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,임실군,임실군,25942,20072,19548,524,7119.0,0.0,0.0,0.0,10453.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,순창군,순창군,25441,20604,20104,500,10270.0,0.0,0.0,1411.0,8423.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,고창군,고창군,50442,37332,36122,1210,17515.0,0.0,0.0,18607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라북도,부안군,부안군,48572,34843,33754,1089,17125.0,0.0,1063.0,1373.0,14193.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,목포시,목포시,186864,119959,117870,2089,56284.0,0.0,0.0,55992.0,0.0,4849.0,0.0,0.0,0.0,0.0,745.0
20180613,4,7회지방선거_기초단체장,전라남도,여수시,여수시,235359,153564,151048,2516,69074.0,3140.0,0.0,0.0,78834.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,순천시,순천시,225673,144340,141603,2737,88719.0,0.0,0.0,0.0,39015.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,나주시,나주시,93513,61424,59437,1987,43017.0,0.0,0.0,16420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,광양시,광양시,122154,83741,82285,1456,33756.0,0.0,3009.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,담양군,담양군,41703,29746,28900,846,13455.0,0.0,1064.0,0.0,11841.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,장성군,장성군,39603,29755,28992,763,12775.0,0.0,0.0,0.0,16217.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,곡성군,곡성군,26739,20725,20075,650,10102.0,0.0,0.0,6310.0,2543.0,1120.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,구례군,구례군,23743,19335,18780,555,7462.0,0.0,0.0,5460.0,5858.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,고흥군,고흥군,59446,47961,46074,1887,21826.0,0.0,0.0,24248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,보성군,보성군,38546,29111,28190,921,14346.0,0.0,0.0,0.0,12069.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,화순군,화순군,54543,38366,37187,1179,26148.0,0.0,0.0,11039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,장흥군,장흥군,34777,26635,25745,890,10533.0,0.0,0.0,0.0,11382.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,강진군,강진군,31919,23905,23235,670,11390.0,0.0,0.0,10546.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,완도군,완도군,44758,34574,33055,1519,23604.0,0.0,0.0,9451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,해남군,해남군,62461,44450,42927,1523,16221.0,0.0,0.0,23608.0,3098.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,진도군,진도군,27441,21410,20664,746,7210.0,0.0,0.0,5961.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,영암군,영암군,46588,31573,30574,999,15717.0,0.0,0.0,10620.0,2202.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,무안군,무안군,66517,46089,44580,1509,21177.0,0.0,0.0,6830.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,영광군,영광군,46689,32953,31773,1180,27015.0,0.0,0.0,4758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,함평군,함평군,30165,22406,21648,758,8352.0,0.0,0.0,10066.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,전라남도,신안군,신안군,38023,30150,28585,1565,4129.0,0.0,0.0,3766.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,포항시북구,포항시,223110,139961,137686,2275,58255.0,68285.0,4668.0,0.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,포항시남구,포항시,198696,119414,117219,2195,49872.0,59307.0,3320.0,0.0,3204.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,울릉군,울릉군,9057,7480,7357,123,459.0,2615.0,0.0,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,경주시,경주시,218273,139158,136197,2961,30494.0,47656.0,8436.0,0.0,19632.0,0.0,0.0,0.0,1559.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,김천시,김천시,119511,83572,80278,3294,0.0,27098.0,0.0,0.0,40775.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,안동시,안동시,137423,94454,91907,2547,29173.0,27806.0,0.0,0.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,구미시,구미시,332873,187244,183640,3604,74917.0,71055.0,13849.0,0.0,17337.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,영주시,영주시,91447,63738,61503,2235,12131.0,29719.0,0.0,0.0,19653.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,영천시,영천시,88000,60071,58170,1901,9974.0,20145.0,0.0,0.0,26504.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,상주시,상주시,87109,61997,60013,1984,10895.0,15394.0,0.0,0.0,13625.0,0.0,0.0,0.0,750.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,문경시,문경시,62685,46219,44680,1539,3931.0,21512.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,예천군,예천군,44218,34637,33526,1111,0.0,17866.0,0.0,0.0,15660.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,경산시,경산시,215139,118511,115744,2767,40180.0,64496.0,11068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,청도군,청도군,39294,28368,27650,718,10251.0,17399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,고령군,고령군,29462,20298,19610,688,0.0,11434.0,0.0,0.0,8176.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,성주군,성주군,40239,28870,27668,1202,4340.0,11299.0,0.0,0.0,10612.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,칠곡군,칠곡군,96894,54849,53460,1389,23244.0,25243.0,0.0,0.0,4973.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,군위군,군위군,22753,18642,18216,426,0.0,8781.0,0.0,0.0,6785.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,의성군,의성군,48843,36245,35036,1209,0.0,21049.0,0.0,0.0,11675.0,0.0,0.0,0.0,0.0,2312.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,청송군,청송군,23522,18152,17583,569,0.0,9604.0,0.0,0.0,7979.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,영양군,영양군,15686,12903,12534,369,997.0,5798.0,0.0,0.0,5739.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,영덕군,영덕군,34366,26338,25579,759,10724.0,13845.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,봉화군,봉화군,29582,23342,21734,1608,0.0,10800.0,0.0,0.0,10934.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상북도,울진군,울진군,43356,33183,32019,1164,2520.0,8542.0,0.0,0.0,12129.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창원시의창구,창원시,210327,135138,133067,2071,65297.0,38962.0,3648.0,0.0,3670.0,0.0,0.0,0.0,0.0,2239.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창원시성산구,창원시,184600,125801,124097,1704,68023.0,29669.0,3202.0,0.0,2782.0,0.0,0.0,0.0,0.0,4139.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창원시마산합포구,창원시,154311,99282,97422,1860,40386.0,33633.0,2948.0,0.0,1652.0,0.0,0.0,0.0,0.0,923.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창원시마산회원구,창원시,166500,109604,107619,1985,46911.0,36392.0,2559.0,0.0,1784.0,0.0,0.0,0.0,0.0,1009.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창원시진해구,창원시,150396,93904,92122,1782,45616.0,27742.0,2609.0,0.0,2245.0,0.0,0.0,0.0,0.0,1303.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,진주시,진주시,282049,190838,186055,4783,85040.0,97021.0,0.0,0.0,0.0,0.0,0.0,0.0,3994.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,통영시,통영시,110317,72818,71294,1524,28158.0,27228.0,0.0,0.0,2144.0,0.0,0.0,0.0,904.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,고성군,고성군,46588,34070,32891,1179,18518.0,14373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,사천시,사천시,94449,65483,63646,1837,28301.0,31634.0,0.0,0.0,3711.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,김해시,김해시,420296,252034,247973,4061,155361.0,70239.0,9171.0,0.0,4140.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,밀양시,밀양시,93081,62114,60309,1805,21611.0,38698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,거제시,거제시,194485,122592,119966,2626,62949.0,54764.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,의령군,의령군,24972,19908,19117,791,3999.0,9154.0,0.0,0.0,5964.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,함안군,함안군,56780,40450,39135,1315,16482.0,20001.0,0.0,0.0,2652.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,창녕군,창녕군,55922,39405,38165,1240,15816.0,19860.0,0.0,0.0,1353.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,양산시,양산시,275507,167518,163926,3592,92238.0,71688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,하동군,하동군,42568,33773,32328,1445,15552.0,16776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,남해군,남해군,39731,30727,29573,1154,13653.0,11872.0,0.0,0.0,4048.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,함양군,함양군,34972,27233,26377,856,5776.0,10086.0,0.0,0.0,10515.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,산청군,산청군,32408,24647,23607,1040,7814.0,8898.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,거창군,거창군,53061,39556,38298,1258,11619.0,16652.0,0.0,0.0,8723.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,4,7회지방선거_기초단체장,경상남도,합천군,합천군,42165,32500,31063,1437,9274.0,18237.0,1138.0,0.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0
